  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _elev,stick |   ailrn,stick |   ruddr,stick |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
   2667.95288 |       0.05025 |       0.05025 |       0.00000 |      12.34396 |      12.34396 |       3.25179 |      99.45813 |      99.17653 |     104.29044 |     104.28211 |     114.45438 |     120.01530 |     120.01529 |       0.00392 |      -0.00392 |      -0.00392 |       0.00063 |      -0.01207 |       0.00153 |      -0.97828 |      -0.03583 |     116.14038 |     116.96808 |      -1.70211 |      -0.14568 |     116.28511 |       0.72382 |       0.34474 |   -2651.59082 |     989.97681 |  -23932.13672 |      48.08753 |       0.78708 |      23.77958 |   24417.81641 |       4.01866 | 
   2668.08276 |       0.10050 |       0.10050 |       0.00000 |      12.34397 |      12.34397 |       3.25181 |      99.43840 |      99.16064 |     104.27390 |     104.26556 |     114.43167 |     119.99627 |     119.99627 |       0.00392 |      -0.00392 |      -0.00392 |       0.00087 |      -0.01218 |       0.00133 |      -0.97593 |      -0.07088 |     116.14437 |     116.97205 |      -1.70023 |      -0.14585 |     116.28822 |       0.72438 |       0.34562 |   -2649.17480 |     990.01636 |  -23930.94141 |      48.07862 |       0.78746 |      23.77839 |   24426.65820 |       4.02011 | 
   2668.20483 |       0.15075 |       0.15075 |       0.00000 |      12.34398 |      12.34398 |       3.25182 |      99.41953 |      99.14485 |     104.25747 |     104.24914 |     114.40995 |     119.97736 |     119.97737 |       0.00392 |      -0.00392 |      -0.00392 |       0.00109 |      -0.01228 |       0.00116 |      -0.97290 |      -0.10624 |     116.14787 |     116.97553 |      -1.69783 |      -0.14616 |     116.29097 |       0.72510 |       0.34638 |   -2646.75903 |     990.05591 |  -23929.74609 |      48.06990 |       0.78799 |      23.77693 |   24435.50195 |       4.02157 | 
   2668.33032 |       0.20101 |       0.20101 |       0.00000 |      12.34400 |      12.34400 |       3.25184 |      99.40136 |      99.12917 |     104.24114 |     104.23277 |     114.38905 |     119.95857 |     119.95857 |       0.00392 |      -0.00392 |      -0.00392 |       0.00126 |      -0.01238 |       0.00101 |      -0.96934 |      -0.14188 |     116.15090 |     116.97855 |      -1.69513 |      -0.14658 |     116.29337 |       0.72605 |       0.34702 |   -2644.34375 |     990.09558 |  -23928.55273 |      48.06138 |       0.78875 |      23.77518 |   24444.34180 |       4.02302 | 
   2668.45386 |       0.25126 |       0.25126 |       0.00000 |      12.34401 |      12.34401 |       3.25185 |      99.38381 |      99.11353 |     104.22488 |     104.21648 |     114.36885 |     119.93985 |     119.93986 |       0.00392 |      -0.00392 |      -0.00392 |       0.00138 |      -0.01248 |       0.00088 |      -0.96541 |      -0.17778 |     116.15355 |     116.98119 |      -1.69235 |      -0.14701 |     116.29539 |       0.72728 |       0.34755 |   -2641.92896 |     990.13525 |  -23927.35742 |      48.05304 |       0.78976 |      23.77314 |   24453.18164 |       4.02448 | 
   2668.58032 |       0.30151 |       0.30151 |       0.00000 |      12.34403 |      12.34403 |       3.25186 |      99.36678 |      99.09795 |     104.20867 |     104.20025 |     114.34926 |     119.92120 |     119.92121 |       0.00392 |      -0.00392 |      -0.00392 |       0.00145 |      -0.01257 |       0.00077 |      -0.96125 |      -0.21394 |     116.15586 |     116.98349 |      -1.68962 |      -0.14742 |     116.29707 |       0.72880 |       0.34797 |   -2639.51440 |     990.17499 |  -23926.16211 |      48.04487 |       0.79104 |      23.77081 |   24462.01953 |       4.02593 | 
   2668.70874 |       0.35176 |       0.35176 |       0.00000 |      12.34404 |      12.34404 |       3.25188 |      99.35019 |      99.08242 |     104.19251 |     104.18405 |     114.33016 |     119.90261 |     119.90262 |       0.00392 |      -0.00392 |      -0.00392 |       0.00147 |      -0.01265 |       0.00068 |      -0.95700 |      -0.25035 |     116.15789 |     116.98550 |      -1.68705 |      -0.14773 |     116.29838 |       0.73058 |       0.34829 |   -2637.10059 |     990.21478 |  -23924.96875 |      48.03687 |       0.79256 |      23.76818 |   24470.85547 |       4.02738 | 
   2668.83984 |       0.40201 |       0.40201 |       0.00000 |      12.34406 |      12.34406 |       3.25189 |      99.33397 |      99.06693 |     104.17641 |     104.16788 |     114.31149 |     119.88407 |     119.88406 |       0.00392 |      -0.00392 |      -0.00392 |       0.00146 |      -0.01273 |       0.00061 |      -0.95274 |      -0.28697 |     116.15971 |     116.98730 |      -1.68471 |      -0.14794 |     116.29932 |       0.73259 |       0.34852 |   -2634.68677 |     990.25470 |  -23923.77344 |      48.02904 |       0.79430 |      23.76525 |   24479.69141 |       4.02884 | 
   2668.96875 |       0.45226 |       0.45226 |       0.00000 |      12.34407 |      12.34407 |       3.25191 |      99.31805 |      99.05146 |     104.16031 |     104.15175 |     114.29317 |     119.86555 |     119.86555 |       0.00392 |      -0.00392 |      -0.00392 |       0.00143 |      -0.01279 |       0.00055 |      -0.94856 |      -0.32379 |     116.16134 |     116.98892 |      -1.68264 |      -0.14796 |     116.29989 |       0.73479 |       0.34868 |   -2632.27368 |     990.29468 |  -23922.58008 |      48.02137 |       0.79621 |      23.76202 |   24488.52344 |       4.03029 | 
   2669.10010 |       0.50251 |       0.50251 |       0.00000 |      12.34408 |      12.34408 |       3.25192 |      99.30238 |      99.03602 |     104.14426 |     104.13564 |     114.27515 |     119.84708 |     119.84708 |       0.00392 |      -0.00392 |      -0.00392 |       0.00138 |      -0.01285 |       0.00050 |      -0.94451 |      -0.36077 |     116.16283 |     116.99040 |      -1.68084 |      -0.14776 |     116.30011 |       0.73713 |       0.34877 |   -2629.86084 |     990.33472 |  -23921.38672 |      48.01387 |       0.79826 |      23.75849 |   24497.35742 |       4.03175 | 
   2669.23120 |       0.55276 |       0.55276 |       0.00000 |      12.34410 |      12.34410 |       3.25193 |      99.28693 |      99.02061 |     104.12823 |     104.11954 |     114.25735 |     119.82863 |     119.82861 |       0.00392 |      -0.00392 |      -0.00392 |       0.00132 |      -0.01289 |       0.00047 |      -0.94062 |      -0.39788 |     116.16419 |     116.99174 |      -1.67931 |      -0.14735 |     116.29996 |       0.73957 |       0.34880 |   -2627.44824 |     990.37494 |  -23920.19336 |      48.00652 |       0.80039 |      23.75467 |   24506.18750 |       4.03320 | 
   2669.36108 |       0.60302 |       0.60302 |       0.00000 |      12.34411 |      12.34411 |       3.25195 |      99.27164 |      99.00520 |     104.11220 |     104.10347 |     114.23977 |     119.81019 |     119.81019 |       0.00392 |      -0.00392 |      -0.00392 |       0.00126 |      -0.01292 |       0.00044 |      -0.93692 |      -0.43509 |     116.16546 |     116.99300 |      -1.67802 |      -0.14662 |     116.29945 |       0.74206 |       0.34879 |   -2625.03613 |     990.41522 |  -23918.99805 |      47.99932 |       0.80258 |      23.75055 |   24515.01758 |       4.03465 | 
   2669.62817 |       0.65327 |       0.65327 |       0.00000 |      12.34412 |      12.34412 |       3.25196 |      99.25649 |      98.98981 |     104.09619 |     104.08739 |     114.22234 |     119.79176 |     119.79176 |       0.00392 |      -0.00392 |      -0.00392 |       0.00119 |      -0.01294 |       0.00042 |      -0.93341 |      -0.47237 |     116.16669 |     116.99422 |      -1.67695 |      -0.14565 |     116.29859 |       0.74458 |       0.34875 |   -2622.62451 |     990.45563 |  -23917.80469 |      47.99228 |       0.80478 |      23.74614 |   24523.84570 |       4.03611 | 
   2669.75684 |       0.70352 |       0.70352 |       0.00000 |      12.34414 |      12.34414 |       3.25198 |      99.24146 |      98.97443 |     104.08020 |     104.07136 |     114.20504 |     119.77336 |     119.77336 |       0.00392 |      -0.00392 |      -0.00392 |       0.00113 |      -0.01295 |       0.00040 |      -0.93009 |      -0.50966 |     116.16786 |     116.99538 |      -1.67605 |      -0.14434 |     116.29741 |       0.74708 |       0.34869 |   -2620.21313 |     990.49615 |  -23916.61328 |      47.98539 |       0.80696 |      23.74144 |   24532.67188 |       4.03756 | 
   2669.89209 |       0.75377 |       0.75377 |       0.00000 |      12.34415 |      12.34415 |       3.25199 |      99.22652 |      98.95908 |     104.06424 |     104.05533 |     114.18784 |     119.75499 |     119.75498 |       0.00392 |      -0.00392 |      -0.00392 |       0.00106 |      -0.01294 |       0.00039 |      -0.92695 |      -0.54694 |     116.16900 |     116.99650 |      -1.67530 |      -0.14275 |     116.29585 |       0.74954 |       0.34862 |   -2617.80200 |     990.53680 |  -23915.41992 |      47.97865 |       0.80911 |      23.73645 |   24541.49805 |       4.03901 | 
   2670.03394 |       0.80402 |       0.80402 |       0.00000 |      12.34417 |      12.34417 |       3.25200 |      99.21164 |      98.94373 |     104.04827 |     104.03931 |     114.17072 |     119.73662 |     119.73662 |       0.00392 |      -0.00392 |      -0.00392 |       0.00101 |      -0.01292 |       0.00038 |      -0.92398 |      -0.58417 |     116.17012 |     116.99760 |      -1.67466 |      -0.14081 |     116.29396 |       0.75193 |       0.34856 |   -2615.39111 |     990.57758 |  -23914.22656 |      47.97206 |       0.81120 |      23.73119 |   24550.32227 |       4.04046 | 
   2670.17188 |       0.85427 |       0.85427 |       0.00000 |      12.34418 |      12.34418 |       3.25202 |      99.19681 |      98.92840 |     104.03233 |     104.02332 |     114.15365 |     119.71828 |     119.71828 |       0.00392 |      -0.00392 |      -0.00392 |       0.00096 |      -0.01288 |       0.00037 |      -0.92115 |      -0.62130 |     116.17121 |     116.99868 |      -1.67411 |      -0.13859 |     116.29174 |       0.75426 |       0.34851 |   -2612.98071 |     990.61841 |  -23913.03516 |      47.96562 |       0.81321 |      23.72564 |   24559.14453 |       4.04192 | 
   2670.29565 |       0.90452 |       0.90452 |       0.00000 |      12.34419 |      12.34419 |       3.25203 |      99.18202 |      98.91308 |     104.01640 |     104.00734 |     114.13663 |     119.69994 |     119.69994 |       0.00392 |      -0.00392 |      -0.00392 |       0.00091 |      -0.01283 |       0.00036 |      -0.91846 |      -0.65831 |     116.17225 |     116.99971 |      -1.67360 |      -0.13606 |     116.28918 |       0.75649 |       0.34849 |   -2610.57080 |     990.65930 |  -23911.84180 |      47.95932 |       0.81514 |      23.71983 |   24567.96484 |       4.04337 | 
   2670.42188 |       0.95477 |       0.95477 |       0.00000 |      12.34421 |      12.34421 |       3.25205 |      99.16727 |      98.89779 |     104.00050 |     103.99138 |     114.11966 |     119.68165 |     119.68164 |       0.00392 |      -0.00392 |      -0.00392 |       0.00087 |      -0.01278 |       0.00035 |      -0.91589 |      -0.69516 |     116.17326 |     117.00071 |      -1.67313 |      -0.13324 |     116.28629 |       0.75863 |       0.34851 |   -2608.16089 |     990.70038 |  -23910.65039 |      47.95317 |       0.81698 |      23.71374 |   24576.78711 |       4.04482 | 
   2670.55811 |       1.00503 |       1.00503 |       0.00000 |      12.34422 |      12.34422 |       3.25206 |      99.15252 |      98.88249 |     103.98460 |     103.97544 |     114.10268 |     119.66335 |     119.66335 |       0.00392 |      -0.00392 |      -0.00392 |       0.00084 |      -0.01270 |       0.00033 |      -0.91343 |      -0.73180 |     116.17423 |     117.00166 |      -1.67268 |      -0.13013 |     116.28307 |       0.76068 |       0.34856 |   -2605.75146 |     990.74146 |  -23909.45898 |      47.94716 |       0.81874 |      23.70739 |   24585.60547 |       4.04627 | 
   2670.68921 |       1.05528 |       1.05528 |       0.00000 |      12.34424 |      12.34424 |       3.25207 |      99.13778 |      98.86723 |     103.96873 |     103.95952 |     114.08572 |     119.64508 |     119.64508 |       0.00392 |      -0.00392 |      -0.00392 |       0.00080 |      -0.01262 |       0.00031 |      -0.91106 |      -0.76820 |     116.17513 |     117.00255 |      -1.67223 |      -0.12675 |     116.27955 |       0.76262 |       0.34867 |   -2603.34229 |     990.78265 |  -23908.26758 |      47.94129 |       0.82040 |      23.70078 |   24594.42188 |       4.04772 | 
   2670.82617 |       1.10553 |       1.10553 |       0.00000 |      12.34425 |      12.34425 |       3.25209 |      99.12304 |      98.85196 |     103.95287 |     103.94363 |     114.06876 |     119.62682 |     119.62684 |       0.00392 |      -0.00392 |      -0.00392 |       0.00078 |      -0.01253 |       0.00028 |      -0.90876 |      -0.80436 |     116.17593 |     117.00333 |      -1.67177 |      -0.12315 |     116.27571 |       0.76447 |       0.34884 |   -2600.93335 |     990.82397 |  -23907.07813 |      47.93555 |       0.82196 |      23.69391 |   24603.24023 |       4.04917 | 
   2670.96777 |       1.15578 |       1.15578 |       0.00000 |      12.34426 |      12.34426 |       3.25210 |      99.10831 |      98.83674 |     103.93703 |     103.92776 |     114.05180 |     119.60860 |     119.60862 |       0.00392 |      -0.00392 |      -0.00392 |       0.00075 |      -0.01243 |       0.00024 |      -0.90654 |      -0.84022 |     116.17664 |     117.00402 |      -1.67130 |      -0.11935 |     116.27156 |       0.76623 |       0.34907 |   -2598.52466 |     990.86536 |  -23905.88672 |      47.92996 |       0.82344 |      23.68680 |   24612.05273 |       4.05062 | 
   2671.09888 |       1.20603 |       1.20603 |       0.00000 |      12.34428 |      12.34428 |       3.25212 |      99.09357 |      98.82156 |     103.92125 |     103.91191 |     114.03484 |     119.59045 |     119.59044 |       0.00392 |      -0.00392 |      -0.01015 |       0.00073 |      -0.01225 |      -0.00002 |      -0.90440 |      -0.87560 |     116.17674 |     117.00412 |      -1.67082 |      -0.11604 |     116.26734 |       0.76789 |       0.34968 |   -2596.11646 |     990.90674 |  -23904.69727 |      47.92441 |       0.82483 |      23.67963 |   24620.86719 |       4.05207 | 
   2671.23706 |       1.25628 |       1.25628 |       0.00000 |      12.34429 |      12.34429 |       3.25213 |      99.07882 |      98.80637 |     103.90546 |     103.89609 |     114.01788 |     119.57228 |     119.57227 |       0.00392 |      -0.00392 |      -0.01015 |       0.00071 |      -0.01215 |      -0.00028 |      -0.90233 |      -0.91064 |     116.17613 |     117.00349 |      -1.67031 |      -0.11315 |     116.26282 |       0.76947 |       0.35065 |   -2593.70825 |     990.94824 |  -23903.50781 |      47.91899 |       0.82614 |      23.67221 |   24629.67773 |       4.05352 | 
   2671.36890 |       1.30653 |       1.30653 |       0.00000 |      12.34431 |      12.34431 |       3.25214 |      99.06405 |      98.79123 |     103.88973 |     103.88033 |     114.00088 |     119.55417 |     119.55417 |       0.00392 |      -0.00392 |      -0.03237 |       0.00068 |      -0.01184 |      -0.00128 |      -0.90037 |      -0.94482 |     116.17316 |     117.00051 |      -1.66981 |      -0.11309 |     116.25880 |       0.77097 |       0.35274 |   -2591.30054 |     990.98981 |  -23902.31836 |      47.91339 |       0.82739 |      23.66522 |   24638.49023 |       4.05497 | 
   2671.50562 |       1.35678 |       1.35678 |       0.00000 |      12.34432 |      12.34432 |       3.25216 |      99.04927 |      98.77609 |     103.87399 |     103.86456 |     113.98387 |     119.53606 |     119.53606 |       0.00392 |      -0.00392 |      -0.00552 |       0.00067 |      -0.01216 |      -0.00135 |      -0.89847 |      -0.97957 |     116.16933 |     116.99666 |      -1.66925 |      -0.11253 |     116.25342 |       0.77237 |       0.35449 |   -2588.89307 |     991.03143 |  -23901.12891 |      47.90835 |       0.82852 |      23.65711 |   24647.29883 |       4.05642 | 
   2671.63379 |       1.40704 |       1.40704 |       0.00000 |      12.34433 |      12.34433 |       3.25217 |      99.03448 |      98.76099 |     103.85829 |     103.84882 |     113.96685 |     119.51799 |     119.51799 |       0.00392 |      -0.00552 |      -0.02184 |       0.00066 |      -0.01263 |      -0.00195 |      -0.89662 |      -1.01559 |     116.16414 |     116.99146 |      -1.66867 |      -0.11362 |     116.24828 |       0.77370 |       0.35554 |   -2586.48584 |     991.07312 |  -23899.94141 |      47.90323 |       0.82960 |      23.64920 |   24656.10547 |       4.05787 | 
   2671.76807 |       1.45729 |       1.45729 |       0.00000 |      12.34435 |      12.34435 |       3.25219 |      99.01968 |      98.74577 |     103.84248 |     103.83298 |     113.94981 |     119.49979 |     119.49981 |       0.00392 |      -0.10506 |      -0.02184 |       0.00064 |      -0.04607 |      -0.00123 |      -0.89481 |      -1.13074 |     116.16013 |     116.98743 |      -1.66794 |      -0.11347 |     116.24077 |       0.77494 |       0.35392 |   -2584.07886 |     991.11487 |  -23898.75195 |      47.89903 |       0.83059 |      23.63930 |   24664.91406 |       4.05932 | 
   2671.89868 |       1.50754 |       1.50754 |       0.00000 |      12.34436 |      12.34436 |       3.25220 |      99.00486 |      98.73036 |     103.82645 |     103.81693 |     113.93276 |     119.48135 |     119.48135 |       0.00392 |      -0.18796 |      -0.02184 |       0.00059 |      -0.08555 |       0.00041 |      -0.89304 |      -1.35619 |     116.16019 |     116.98748 |      -1.66715 |      -0.11105 |     116.23185 |       0.77617 |       0.35036 |   -2581.67188 |     991.15662 |  -23897.56641 |      47.89532 |       0.83156 |      23.62815 |   24673.71875 |       4.06077 | 
   2672.03125 |       1.55779 |       1.55779 |       0.00000 |      12.34438 |      12.34438 |       3.25221 |      98.99001 |      98.71479 |     103.81026 |     103.80071 |     113.91566 |     119.46272 |     119.46272 |       0.01006 |      -0.25521 |      -0.02184 |       0.00150 |      -0.12195 |       0.00271 |      -0.88914 |      -1.68813 |     116.16635 |     116.99363 |      -1.66361 |      -0.10372 |     116.22112 |       0.77671 |       0.34761 |   -2579.26514 |     991.19843 |  -23896.37891 |      47.89228 |       0.83187 |      23.61546 |   24682.52344 |       4.06222 | 
   2672.16040 |       1.60804 |       1.60804 |       0.00000 |      12.34439 |      12.34439 |       3.25223 |      98.97514 |      98.69930 |     103.79416 |     103.78461 |     113.89857 |     119.44419 |     119.44421 |       0.01006 |      -0.25893 |      -0.02184 |       0.00215 |      -0.13615 |       0.00485 |      -0.88295 |      -2.07269 |     116.17864 |     117.00591 |      -1.65869 |      -0.09008 |     116.20878 |       0.77781 |       0.34831 |   -2576.85864 |     991.24023 |  -23895.19336 |      47.88994 |       0.83271 |      23.60146 |   24691.32617 |       4.06367 | 
   2672.28979 |       1.65829 |       1.65829 |       0.00000 |      12.34440 |      12.34440 |       3.25224 |      98.96027 |      98.68391 |     103.77816 |     103.76855 |     113.88145 |     119.42578 |     119.42577 |       0.01006 |      -0.25893 |      -0.02184 |       0.00260 |      -0.14092 |       0.00685 |      -0.87503 |      -2.47626 |     116.19669 |     117.02393 |      -1.65328 |      -0.06833 |     116.19364 |       0.77956 |       0.35198 |   -2574.45215 |     991.28217 |  -23894.00781 |      47.88877 |       0.83414 |      23.58513 |   24700.12695 |       4.06512 | 
   2672.42871 |       1.70854 |       1.70854 |       0.00000 |      12.34442 |      12.34442 |       3.25226 |      98.94537 |      98.66853 |     103.76218 |     103.75251 |     113.86430 |     119.40738 |     119.40738 |       0.01006 |      -0.25893 |      -0.02184 |       0.00289 |      -0.14198 |       0.00869 |      -0.86581 |      -2.88504 |     116.22005 |     117.04728 |      -1.64802 |      -0.03810 |     116.17524 |       0.78195 |       0.35725 |   -2572.04565 |     991.32416 |  -23892.82227 |      47.88895 |       0.83617 |      23.56608 |   24708.92578 |       4.06657 | 
   2672.57568 |       1.75879 |       1.75879 |       0.00000 |      12.34443 |      12.34443 |       3.25227 |      98.93046 |      98.65317 |     103.74621 |     103.73647 |     113.84715 |     119.38901 |     119.38901 |       0.01006 |      -0.25893 |      -0.02184 |       0.00305 |      -0.14146 |       0.01035 |      -0.85561 |      -3.29330 |     116.24823 |     117.07545 |      -1.64333 |       0.00041 |     116.15350 |       0.78490 |       0.36369 |   -2569.63916 |     991.36627 |  -23891.63867 |      47.89050 |       0.83869 |      23.54424 |   24717.72461 |       4.06801 | 
   2672.71655 |       1.80905 |       1.80905 |       0.00000 |      12.34445 |      12.34445 |       3.25228 |      98.91553 |      98.63763 |     103.73006 |     103.72023 |     113.82997 |     119.37042 |     119.37041 |       0.01006 |      -0.29717 |      -0.02184 |       0.00312 |      -0.15270 |       0.01230 |      -0.84463 |      -3.72795 |     116.28174 |     117.10895 |      -1.63951 |       0.04765 |     116.12768 |       0.78822 |       0.36996 |   -2567.23242 |     991.40851 |  -23890.45703 |      47.89362 |       0.84156 |      23.51893 |   24726.52344 |       4.06946 | 
   2672.85522 |       1.85930 |       1.85930 |       0.00000 |      12.34446 |      12.34446 |       3.25230 |      98.90059 |      98.62213 |     103.71395 |     103.70404 |     113.81277 |     119.35189 |     119.35188 |       0.01006 |      -0.29717 |      -0.02184 |       0.00311 |      -0.15545 |       0.01395 |      -0.83304 |      -4.17496 |     116.32010 |     117.14729 |      -1.63675 |       0.10246 |     116.09885 |       0.79181 |       0.37784 |   -2564.82568 |     991.45093 |  -23889.27539 |      47.89798 |       0.84466 |      23.49113 |   24735.31836 |       4.07091 | 
   2672.97290 |       1.90955 |       1.90955 |       0.00000 |      12.34447 |      12.34447 |       3.25231 |      98.88562 |      98.60652 |     103.69772 |     103.68772 |     113.79554 |     119.33321 |     119.33321 |       0.01006 |      -0.32093 |      -0.02184 |       0.00306 |      -0.16283 |       0.01561 |      -0.82092 |      -4.64098 |     116.36315 |     117.19033 |      -1.63515 |       0.16527 |     116.06619 |       0.79540 |       0.38717 |   -2562.41846 |     991.49347 |  -23888.09766 |      47.90384 |       0.84776 |      23.46010 |   24744.11133 |       4.07236 | 
   2673.09839 |       1.95980 |       1.95980 |       0.00000 |      12.34449 |      12.34449 |       3.25233 |      98.87063 |      98.59080 |     103.68137 |     103.67130 |     113.77829 |     119.31439 |     119.31439 |       0.01006 |      -0.34942 |      -0.02184 |       0.00298 |      -0.17317 |       0.01727 |      -0.80823 |      -5.13529 |     116.41091 |     117.23808 |      -1.63480 |       0.23586 |     116.02973 |       0.79878 |       0.39765 |   -2560.01099 |     991.53619 |  -23886.91992 |      47.91117 |       0.85064 |      23.42586 |   24752.90625 |       4.07380 | 
   2673.22925 |       2.01005 |       2.01005 |       0.00000 |      12.34450 |      12.34450 |       3.25234 |      98.85561 |      98.57482 |     103.66475 |     103.65461 |     113.76101 |     119.29527 |     119.29527 |       0.01006 |      -0.40442 |      -0.02184 |       0.00290 |      -0.19304 |       0.01923 |      -0.79486 |      -5.68194 |     116.46400 |     117.29115 |      -1.63586 |       0.31477 |     115.98890 |       0.80169 |       0.40896 |   -2557.60303 |     991.57904 |  -23885.74414 |      47.92015 |       0.85307 |      23.38791 |   24761.69727 |       4.07525 | 
   2673.36719 |       2.06030 |       2.06030 |       0.00000 |      12.34452 |      12.34452 |       3.25235 |      98.84056 |      98.55895 |     103.64825 |     103.63802 |     113.74369 |     119.27628 |     119.27628 |       0.00356 |      -0.40442 |      -0.02519 |       0.00175 |      -0.19823 |       0.02058 |      -0.78311 |      -6.25117 |     116.52153 |     117.34866 |      -1.64127 |       0.40038 |     115.94487 |       0.80469 |       0.42377 |   -2555.19458 |     991.62201 |  -23884.57031 |      47.93045 |       0.85557 |      23.34732 |   24770.48633 |       4.07670 | 
   2673.49780 |       2.11055 |       2.11055 |       0.00000 |      12.34453 |      12.34453 |       3.25237 |      98.82546 |      98.54305 |     103.63173 |     103.62146 |     113.72632 |     119.25726 |     119.25726 |       0.00068 |      -0.42188 |      -0.02519 |       0.00040 |      -0.20378 |       0.02171 |      -0.77415 |      -6.83641 |     116.58274 |     117.40987 |      -1.65105 |       0.49319 |     115.89658 |       0.80633 |       0.44181 |   -2552.78564 |     991.66504 |  -23883.39844 |      47.94246 |       0.85679 |      23.30315 |   24779.27539 |       4.07814 | 
   2673.62939 |       2.16080 |       2.16080 |       0.00000 |      12.34454 |      12.34454 |       3.25238 |      98.81029 |      98.52728 |     103.61533 |     103.60509 |     113.70885 |     119.23840 |     119.23840 |       0.00068 |      -0.42188 |      -0.02519 |      -0.00059 |      -0.20360 |       0.02239 |      -0.76738 |      -7.42417 |     116.64650 |     117.47361 |      -1.66358 |       0.59214 |     115.84440 |       0.80559 |       0.46277 |   -2550.37598 |     991.70807 |  -23882.22852 |      47.95610 |       0.85579 |      23.25579 |   24788.06445 |       4.07959 | 
   2673.76196 |       2.21106 |       2.21106 |       0.00000 |      12.34456 |      12.34456 |       3.25239 |      98.79503 |      98.51148 |     103.59892 |     103.58876 |     113.69129 |     119.21951 |     119.21951 |       0.00000 |      -0.44852 |      -0.02519 |      -0.00134 |      -0.20988 |       0.02298 |      -0.76203 |      -8.02675 |     116.71223 |     117.53933 |      -1.67808 |       0.69706 |     115.78770 |       0.80211 |       0.48566 |   -2547.96558 |     991.75092 |  -23881.06250 |      47.97155 |       0.85223 |      23.20465 |   24796.84961 |       4.08104 | 
   2673.89258 |       2.26131 |       2.26131 |       0.00000 |      12.34457 |      12.34457 |       3.25241 |      98.77967 |      98.49593 |     103.58276 |     103.57275 |     113.67362 |     119.20091 |     119.20090 |       0.00000 |      -0.44852 |      -0.02519 |      -0.00175 |      -0.20974 |       0.02309 |      -0.75731 |      -8.63224 |     116.77876 |     117.60583 |      -1.69336 |       0.80651 |     115.72725 |       0.79564 |       0.51137 |   -2545.55420 |     991.79352 |  -23879.89844 |      47.98861 |       0.84587 |      23.15045 |   24805.63477 |       4.08248 | 
   2674.02832 |       2.31156 |       2.31156 |       0.00000 |      12.34459 |      12.34459 |       3.25242 |      98.76421 |      98.48058 |     103.56680 |     103.55704 |     113.65582 |     119.18255 |     119.18255 |       0.00000 |      -0.44852 |      -0.02519 |      -0.00186 |      -0.20726 |       0.02275 |      -0.75250 |      -9.23187 |     116.84467 |     117.67173 |      -1.70844 |       0.91961 |     115.66288 |       0.78607 |       0.54018 |   -2543.14209 |     991.83569 |  -23878.73633 |      48.00732 |       0.83663 |      23.09303 |   24814.41602 |       4.08393 | 
   2674.16113 |       2.36181 |       2.36181 |       0.00000 |      12.34460 |      12.34460 |       3.25244 |      98.74862 |      98.46548 |     103.55111 |     103.54167 |     113.63789 |     119.16449 |     119.16449 |       0.00000 |      -0.44852 |      -0.02519 |      -0.00170 |      -0.20387 |       0.02196 |      -0.74704 |      -9.82221 |     116.90855 |     117.73560 |      -1.72262 |       1.03524 |     115.59460 |       0.77349 |       0.57169 |   -2540.72876 |     991.87726 |  -23877.57813 |      48.02769 |       0.82459 |      23.03241 |   24823.19922 |       4.08537 | 
   2674.29712 |       2.41206 |       2.41206 |       0.00000 |      12.34461 |      12.34461 |       3.25245 |      98.73289 |      98.45047 |     103.53551 |     103.52644 |     113.61979 |     119.14654 |     119.14653 |       0.00000 |      -0.47569 |      -0.02519 |      -0.00132 |      -0.20891 |       0.02107 |      -0.74042 |     -10.42265 |     116.96978 |     117.79682 |      -1.73587 |       1.15275 |     115.52199 |       0.75798 |       0.60482 |   -2538.31470 |     991.91815 |  -23876.42383 |      48.04980 |       0.80981 |      22.96817 |   24831.97852 |       4.08682 | 
   2674.43408 |       2.46231 |       2.46231 |       0.00000 |      12.34463 |      12.34463 |       3.25246 |      98.71702 |      98.43578 |     103.52024 |     103.51160 |     113.60152 |     119.12897 |     119.12897 |       0.00000 |      -0.47569 |      -0.02519 |      -0.00078 |      -0.20822 |       0.01971 |      -0.73241 |     -11.02393 |     117.02711 |     117.85414 |      -1.74778 |       1.27054 |     115.44582 |       0.73985 |       0.64064 |   -2535.89917 |     991.95825 |  -23875.27148 |      48.07343 |       0.79259 |      22.90102 |   24840.75781 |       4.08826 | 
