  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _elev,stick |   ailrn,stick |   ruddr,stick |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
   3272.67651 |       0.05025 |       0.05025 |       0.00000 |      12.34396 |      12.34396 |       3.27619 |      99.66910 |      99.17695 |     104.29088 |     104.28255 |     114.69715 |     120.01580 |     120.01580 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00006 |      -0.01230 |       0.00166 |      -0.97935 |      -0.03630 |     116.14066 |     116.96836 |      -1.70330 |      -0.14527 |     116.28496 |       0.72394 |       0.34459 |   -2651.59082 |     989.97681 |  -23932.13672 |      48.08779 |       0.78719 |      23.77955 |   40710.25391 |       6.70005 | 
   3272.81787 |       0.10050 |       0.10050 |       0.00000 |      12.34397 |      12.34397 |       3.27621 |      99.81899 |      99.16149 |     104.27480 |     104.26647 |     114.86965 |     119.99729 |     119.99730 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00026 |      -0.01250 |       0.00160 |      -0.98003 |      -0.07226 |     116.14532 |     116.97301 |      -1.70415 |      -0.14462 |     116.28790 |       0.72420 |       0.34499 |   -2649.17456 |     990.01636 |  -23930.94141 |      48.07916 |       0.78730 |      23.77833 |   40719.09766 |       6.70150 | 
   3272.93945 |       0.15075 |       0.15075 |       0.00000 |      12.34398 |      12.34398 |       3.27622 |      99.93449 |      99.14610 |     104.25879 |     104.25047 |     115.00256 |     119.97888 |     119.97888 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00018 |      -0.01260 |       0.00154 |      -0.98059 |      -0.10855 |     116.14985 |     116.97752 |      -1.70441 |      -0.14380 |     116.29052 |       0.72399 |       0.34539 |   -2646.75903 |     990.05591 |  -23929.74609 |      48.07072 |       0.78696 |      23.77685 |   40727.94141 |       6.70296 | 
   3273.06421 |       0.20101 |       0.20101 |       0.00000 |      12.34400 |      12.34400 |       3.27624 |     100.02072 |      99.13079 |     104.24286 |     104.23455 |     115.10179 |     119.96055 |     119.96055 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00008 |      -0.01264 |       0.00150 |      -0.98085 |      -0.14500 |     116.15421 |     116.98186 |      -1.70419 |      -0.14276 |     116.29278 |       0.72359 |       0.34575 |   -2644.34375 |     990.09540 |  -23928.55273 |      48.06245 |       0.78646 |      23.77510 |   40736.78125 |       6.70441 | 
   3273.19556 |       0.25126 |       0.25126 |       0.00000 |      12.34401 |      12.34401 |       3.27625 |     100.08218 |      99.11556 |     104.22701 |     104.21872 |     115.17252 |     119.94231 |     119.94231 |       0.00392 |      -0.00392 |      -0.00392 |       0.00002 |      -0.01266 |       0.00146 |      -0.98082 |      -0.18150 |     116.15847 |     116.98611 |      -1.70358 |      -0.14154 |     116.29470 |       0.72310 |       0.34608 |   -2641.92871 |     990.13495 |  -23927.35742 |      48.05436 |       0.78586 |      23.77308 |   40745.62109 |       6.70587 | 
   3273.33057 |       0.30151 |       0.30151 |       0.00000 |      12.34403 |      12.34403 |       3.27626 |     100.12274 |      99.10037 |     104.21122 |     104.20293 |     115.21920 |     119.92414 |     119.92413 |       0.00392 |      -0.00392 |      -0.00392 |       0.00010 |      -0.01266 |       0.00142 |      -0.98053 |      -0.21802 |     116.16262 |     116.99025 |      -1.70270 |      -0.14003 |     116.29629 |       0.72258 |       0.34638 |   -2639.51416 |     990.17438 |  -23926.16211 |      48.04644 |       0.78524 |      23.77078 |   40754.45703 |       6.70732 | 
   3273.46313 |       0.35176 |       0.35176 |       0.00000 |      12.34404 |      12.34404 |       3.27628 |     100.14576 |      99.08524 |     104.19547 |     104.18720 |     115.24569 |     119.90601 |     119.90602 |       0.00392 |      -0.00392 |      -0.00392 |       0.00016 |      -0.01265 |       0.00139 |      -0.98006 |      -0.25451 |     116.16669 |     116.99430 |      -1.70165 |      -0.13829 |     116.29753 |       0.72208 |       0.34666 |   -2637.10010 |     990.21381 |  -23924.96875 |      48.03868 |       0.78463 |      23.76822 |   40763.29688 |       6.70878 | 
   3273.58911 |       0.40201 |       0.40201 |       0.00000 |      12.34406 |      12.34406 |       3.27629 |     100.15416 |      99.07016 |     104.17979 |     104.17153 |     115.25536 |     119.88798 |     119.88798 |       0.00392 |      -0.00392 |      -0.00392 |       0.00019 |      -0.01262 |       0.00137 |      -0.97948 |      -0.29093 |     116.17068 |     116.99828 |      -1.70052 |      -0.13629 |     116.29843 |       0.72161 |       0.34694 |   -2634.68652 |     990.25323 |  -23923.77344 |      48.03109 |       0.78405 |      23.76538 |   40772.13281 |       6.71023 | 
   3273.87744 |       0.45226 |       0.45226 |       0.00000 |      12.34407 |      12.34407 |       3.27631 |     100.15043 |      99.05515 |     104.16418 |     104.15592 |     115.25106 |     119.87000 |     119.87000 |       0.00392 |      -0.00392 |      -0.00392 |       0.00021 |      -0.01258 |       0.00134 |      -0.97884 |      -0.32726 |     116.17458 |     117.00217 |      -1.69938 |      -0.13404 |     116.29902 |       0.72118 |       0.34721 |   -2632.27319 |     990.29260 |  -23922.58008 |      48.02367 |       0.78351 |      23.76229 |   40780.96875 |       6.71168 | 
   3274.00195 |       0.50251 |       0.50251 |       0.00000 |      12.34408 |      12.34408 |       3.27632 |     100.13672 |      99.04017 |     104.14860 |     104.14036 |     115.23528 |     119.85207 |     119.85207 |       0.00392 |      -0.00392 |      -0.00392 |       0.00020 |      -0.01254 |       0.00131 |      -0.97821 |      -0.36346 |     116.17841 |     117.00598 |      -1.69829 |      -0.13153 |     116.29928 |       0.72078 |       0.34750 |   -2629.86011 |     990.33197 |  -23921.38672 |      48.01640 |       0.78300 |      23.75893 |   40789.79688 |       6.71314 | 
   3274.13086 |       0.55276 |       0.55276 |       0.00000 |      12.34410 |      12.34410 |       3.27633 |     100.11488 |      99.02525 |     104.13308 |     104.12485 |     115.21014 |     119.83421 |     119.83421 |       0.00392 |      -0.00392 |      -0.00392 |       0.00018 |      -0.01248 |       0.00128 |      -0.97762 |      -0.39950 |     116.18215 |     117.00970 |      -1.69727 |      -0.12878 |     116.29919 |       0.72041 |       0.34780 |   -2627.44751 |     990.37128 |  -23920.19141 |      48.00928 |       0.78251 |      23.75531 |   40798.62891 |       6.71459 | 
   3274.25708 |       0.60302 |       0.60302 |       0.00000 |      12.34411 |      12.34411 |       3.27635 |     100.08649 |      99.01037 |     104.11761 |     104.10939 |     115.17748 |     119.81641 |     119.81641 |       0.00392 |      -0.00392 |      -0.00392 |       0.00015 |      -0.01242 |       0.00125 |      -0.97711 |      -0.43536 |     116.18580 |     117.01334 |      -1.69634 |      -0.12582 |     116.29883 |       0.72004 |       0.34813 |   -2625.03516 |     990.41058 |  -23918.99805 |      48.00233 |       0.78203 |      23.75144 |   40807.45703 |       6.71604 | 
   3274.38696 |       0.65327 |       0.65327 |       0.00000 |      12.34412 |      12.34412 |       3.27636 |     100.05291 |      98.99554 |     104.10218 |     104.09399 |     115.13884 |     119.79866 |     119.79868 |       0.00392 |      -0.00392 |      -0.00392 |       0.00011 |      -0.01234 |       0.00121 |      -0.97670 |      -0.47100 |     116.18934 |     117.01687 |      -1.69552 |      -0.12263 |     116.29813 |       0.71967 |       0.34850 |   -2622.62329 |     990.44989 |  -23917.80469 |      47.99552 |       0.78154 |      23.74732 |   40816.28906 |       6.71750 | 
   3274.51270 |       0.70352 |       0.70352 |       0.00000 |      12.34414 |      12.34414 |       3.27638 |     100.01527 |      98.98077 |     104.08683 |     104.07863 |     115.09553 |     119.78099 |     119.78099 |       0.00392 |      -0.00392 |      -0.00392 |       0.00007 |      -0.01226 |       0.00116 |      -0.97642 |      -0.50641 |     116.19274 |     117.02026 |      -1.69480 |      -0.11927 |     116.29712 |       0.71928 |       0.34890 |   -2620.21167 |     990.48914 |  -23916.61133 |      47.98887 |       0.78103 |      23.74296 |   40825.11719 |       6.71895 | 
   3274.63940 |       0.75377 |       0.75377 |       0.00000 |      12.34415 |      12.34415 |       3.27639 |      99.97456 |      98.96603 |     104.07151 |     104.06332 |     115.04868 |     119.76337 |     119.76337 |       0.00392 |      -0.00392 |      -0.00392 |       0.00003 |      -0.01217 |       0.00111 |      -0.97625 |      -0.54156 |     116.19601 |     117.02351 |      -1.69416 |      -0.11572 |     116.29582 |       0.71883 |       0.34936 |   -2617.80054 |     990.52838 |  -23915.41992 |      47.98236 |       0.78047 |      23.73835 |   40833.94141 |       6.72040 | 
   3274.77490 |       0.80402 |       0.80402 |       0.00000 |      12.34417 |      12.34417 |       3.27640 |      99.93159 |      98.95135 |     104.05624 |     104.04808 |     114.99923 |     119.74578 |     119.74580 |       0.00392 |      -0.00392 |      -0.00392 |       0.00001 |      -0.01207 |       0.00105 |      -0.97616 |      -0.57644 |     116.19908 |     117.02657 |      -1.69354 |      -0.11208 |     116.29421 |       0.71832 |       0.34986 |   -2615.38965 |     990.56757 |  -23914.22656 |      47.97601 |       0.77986 |      23.73351 |   40842.76563 |       6.72185 | 
   3274.90894 |       0.85427 |       0.85427 |       0.00000 |      12.34418 |      12.34418 |       3.27642 |      99.88707 |      98.93674 |     104.04105 |     104.03288 |     114.94799 |     119.72830 |     119.72829 |       0.00392 |      -0.00392 |      -0.00392 |       0.00000 |      -0.01197 |       0.00098 |      -0.97610 |      -0.61104 |     116.20196 |     117.02943 |      -1.69288 |      -0.10832 |     116.29231 |       0.71774 |       0.35042 |   -2612.97900 |     990.60669 |  -23913.03320 |      47.96980 |       0.77917 |      23.72843 |   40851.58984 |       6.72331 | 
   3275.06885 |       0.90452 |       0.90452 |       0.00000 |      12.34419 |      12.34419 |       3.27643 |      99.84157 |      98.92215 |     104.02587 |     104.01773 |     114.89563 |     119.71084 |     119.71085 |       0.00392 |      -0.00392 |      -0.00392 |       0.00001 |      -0.01187 |       0.00090 |      -0.97602 |      -0.64532 |     116.20464 |     117.03210 |      -1.69216 |      -0.10445 |     116.29011 |       0.71711 |       0.35104 |   -2610.56860 |     990.64587 |  -23911.84180 |      47.96374 |       0.77844 |      23.72312 |   40860.41406 |       6.72476 | 
   3275.23901 |       0.95477 |       0.95477 |       0.00000 |      12.34421 |      12.34421 |       3.27645 |      99.79556 |      98.90762 |     104.01077 |     104.00264 |     114.84269 |     119.69347 |     119.69347 |       0.00392 |      -0.00392 |      -0.00392 |       0.00003 |      -0.01176 |       0.00081 |      -0.97589 |      -0.67931 |     116.20707 |     117.03452 |      -1.69135 |      -0.10052 |     116.28764 |       0.71643 |       0.35171 |   -2608.15869 |     990.68494 |  -23910.65039 |      47.95782 |       0.77767 |      23.71759 |   40869.23828 |       6.72621 | 
   3275.37549 |       1.00503 |       1.00503 |       0.00000 |      12.34422 |      12.34422 |       3.27646 |      99.74944 |      98.89315 |     103.99573 |     103.98762 |     114.78961 |     119.67616 |     119.67616 |       0.00392 |      -0.00392 |      -0.00392 |       0.00006 |      -0.01165 |       0.00071 |      -0.97569 |      -0.71296 |     116.20921 |     117.03664 |      -1.69045 |      -0.09661 |     116.28488 |       0.71573 |       0.35245 |   -2605.74878 |     990.72400 |  -23909.45898 |      47.95205 |       0.77687 |      23.71183 |   40878.05469 |       6.72766 | 
   3275.53955 |       1.05528 |       1.05528 |       0.00000 |      12.34424 |      12.34424 |       3.27647 |      99.70356 |      98.87873 |     103.98073 |     103.97264 |     114.73681 |     119.65889 |     119.65890 |       0.00392 |      -0.00392 |      -0.00392 |       0.00009 |      -0.01154 |       0.00060 |      -0.97540 |      -0.74630 |     116.21106 |     117.03848 |      -1.68946 |      -0.09269 |     116.28183 |       0.71502 |       0.35324 |   -2603.33936 |     990.76300 |  -23908.26758 |      47.94641 |       0.77606 |      23.70584 |   40886.87109 |       6.72911 | 
   3275.69067 |       1.10553 |       1.10553 |       0.00000 |      12.34425 |      12.34425 |       3.27649 |      99.65813 |      98.86436 |     103.96580 |     103.95771 |     114.68454 |     119.64171 |     119.64171 |       0.00392 |      -0.00392 |      -0.00392 |       0.00013 |      -0.01143 |       0.00049 |      -0.97501 |      -0.77932 |     116.21258 |     117.03998 |      -1.68837 |      -0.08881 |     116.27851 |       0.71431 |       0.35409 |   -2600.93018 |     990.80194 |  -23907.07617 |      47.94091 |       0.77526 |      23.69964 |   40895.68750 |       6.73056 | 
   3275.84521 |       1.15578 |       1.15578 |       0.00000 |      12.34426 |      12.34426 |       3.27650 |      99.61341 |      98.85004 |     103.95090 |     103.94284 |     114.63307 |     119.62457 |     119.62457 |       0.00392 |      -0.00392 |      -0.00392 |       0.00017 |      -0.01133 |       0.00036 |      -0.97452 |      -0.81203 |     116.21374 |     117.04112 |      -1.68721 |      -0.08499 |     116.27491 |       0.71363 |       0.35499 |   -2598.52148 |     990.84088 |  -23905.88477 |      47.93555 |       0.77447 |      23.69322 |   40904.50781 |       6.73202 | 
   3275.97021 |       1.20603 |       1.20603 |       0.00000 |      12.34428 |      12.34428 |       3.27652 |      99.56953 |      98.83577 |     103.93607 |     103.92802 |     114.58257 |     119.60750 |     119.60748 |       0.00392 |      -0.00392 |      -0.00392 |       0.00020 |      -0.01122 |       0.00023 |      -0.97392 |      -0.84443 |     116.21450 |     117.04188 |      -1.68597 |      -0.08128 |     116.27103 |       0.71297 |       0.35595 |   -2596.11279 |     990.87976 |  -23904.69531 |      47.93033 |       0.77371 |      23.68658 |   40913.32422 |       6.73347 | 
   3276.09546 |       1.25628 |       1.25628 |       0.00000 |      12.34429 |      12.34429 |       3.27653 |      99.52663 |      98.82153 |     103.92126 |     103.91324 |     114.53320 |     119.59046 |     119.59046 |       0.00392 |      -0.00392 |      -0.00392 |       0.00024 |      -0.01113 |       0.00008 |      -0.97323 |      -0.87653 |     116.21487 |     117.04223 |      -1.68468 |      -0.07770 |     116.26689 |       0.71235 |       0.35695 |   -2593.70435 |     990.91864 |  -23903.50586 |      47.92524 |       0.77299 |      23.67972 |   40922.13281 |       6.73492 | 
   3276.22241 |       1.30653 |       1.30653 |       0.00000 |      12.34431 |      12.34431 |       3.27654 |      99.48480 |      98.80734 |     103.90652 |     103.89850 |     114.48507 |     119.57349 |     119.57350 |       0.00392 |      -0.00392 |      -0.00392 |       0.00027 |      -0.01103 |      -0.00007 |      -0.97244 |      -0.90836 |     116.21479 |     117.04214 |      -1.68336 |      -0.07429 |     116.26247 |       0.71178 |       0.35799 |   -2591.29639 |     990.95746 |  -23902.31445 |      47.92028 |       0.77232 |      23.67265 |   40930.94531 |       6.73637 | 
   3276.34668 |       1.35678 |       1.35678 |       0.00000 |      12.34432 |      12.34432 |       3.27656 |      99.44411 |      98.79323 |     103.89184 |     103.88380 |     114.43824 |     119.55659 |     119.55657 |       0.00392 |      -0.00392 |      -0.00392 |       0.00030 |      -0.01094 |      -0.00023 |      -0.97158 |      -0.93992 |     116.21426 |     117.04159 |      -1.68201 |      -0.07103 |     116.25777 |       0.71127 |       0.35908 |   -2588.88843 |     990.99622 |  -23901.12695 |      47.91546 |       0.77169 |      23.66536 |   40939.75781 |       6.73782 | 
   3276.47681 |       1.40704 |       1.40704 |       0.00000 |      12.34433 |      12.34433 |       3.27657 |      99.40459 |      98.77911 |     103.87716 |     103.86916 |     114.39277 |     119.53970 |     119.53970 |       0.00392 |      -0.00392 |      -0.00392 |       0.00033 |      -0.01086 |      -0.00040 |      -0.97064 |      -0.97124 |     116.21323 |     117.04055 |      -1.68065 |      -0.06799 |     116.25282 |       0.71082 |       0.36020 |   -2586.48071 |     991.03497 |  -23899.93750 |      47.91076 |       0.77112 |      23.65785 |   40948.56641 |       6.73927 | 
   3276.61035 |       1.45729 |       1.45729 |       0.00000 |      12.34435 |      12.34435 |       3.27659 |      99.36630 |      98.76505 |     103.86255 |     103.85456 |     114.34870 |     119.52289 |     119.52289 |       0.00392 |      -0.00392 |      -0.00392 |       0.00035 |      -0.01079 |      -0.00057 |      -0.96965 |      -1.00234 |     116.21173 |     117.03903 |      -1.67929 |      -0.06514 |     116.24759 |       0.71043 |       0.36134 |   -2584.07324 |     991.07373 |  -23898.74805 |      47.90620 |       0.77061 |      23.65013 |   40957.37891 |       6.74072 | 
   3276.75171 |       1.50754 |       1.50754 |       0.00000 |      12.34436 |      12.34436 |       3.27660 |      99.32922 |      98.75101 |     103.84797 |     103.84000 |     114.30603 |     119.50611 |     119.50611 |       0.00392 |      -0.00392 |      -0.00392 |       0.00037 |      -0.01073 |      -0.00075 |      -0.96862 |      -1.03322 |     116.20971 |     117.03700 |      -1.67795 |      -0.06257 |     116.24210 |       0.71009 |       0.36250 |   -2581.66626 |     991.11243 |  -23897.56055 |      47.90176 |       0.77015 |      23.64220 |   40966.18359 |       6.74217 | 
   3276.89404 |       1.55779 |       1.55779 |       0.00000 |      12.34438 |      12.34438 |       3.27661 |      99.29336 |      98.73705 |     103.83345 |     103.82548 |     114.26476 |     119.48940 |     119.48940 |       0.00392 |      -0.00392 |      -0.00392 |       0.00038 |      -0.01067 |      -0.00093 |      -0.96755 |      -1.06393 |     116.20717 |     117.03445 |      -1.67663 |      -0.06019 |     116.23632 |       0.70981 |       0.36368 |   -2579.25928 |     991.15112 |  -23896.37305 |      47.89745 |       0.76974 |      23.63404 |   40974.98828 |       6.74362 | 
   3277.02515 |       1.60804 |       1.60804 |       0.00000 |      12.34439 |      12.34439 |       3.27663 |      99.25868 |      98.72311 |     103.81895 |     103.81100 |     114.22485 |     119.47272 |     119.47273 |       0.00392 |      -0.00392 |      -0.00392 |       0.00039 |      -0.01062 |      -0.00112 |      -0.96645 |      -1.09450 |     116.20409 |     117.03136 |      -1.67533 |      -0.05812 |     116.23028 |       0.70958 |       0.36486 |   -2576.85254 |     991.18976 |  -23895.18555 |      47.89328 |       0.76938 |      23.62568 |   40983.78906 |       6.74506 | 
   3277.16138 |       1.65829 |       1.65829 |       0.00000 |      12.34440 |      12.34440 |       3.27664 |      99.22519 |      98.70921 |     103.80450 |     103.79655 |     114.18631 |     119.45609 |     119.45610 |       0.00392 |      -0.00392 |      -0.00392 |       0.00040 |      -0.01058 |      -0.00131 |      -0.96535 |      -1.12493 |     116.20045 |     117.02770 |      -1.67407 |      -0.05628 |     116.22395 |       0.70940 |       0.36605 |   -2574.44604 |     991.22845 |  -23893.99805 |      47.88923 |       0.76907 |      23.61709 |   40992.59375 |       6.74651 | 
   3277.29785 |       1.70854 |       1.70854 |       0.00000 |      12.34442 |      12.34442 |       3.27666 |      99.19283 |      98.69535 |     103.79010 |     103.78215 |     114.14908 |     119.43952 |     119.43952 |       0.00392 |      -0.00392 |      -0.00392 |       0.00041 |      -0.01055 |      -0.00150 |      -0.96425 |      -1.15526 |     116.19629 |     117.02352 |      -1.67285 |      -0.05473 |     116.21737 |       0.70927 |       0.36723 |   -2572.03955 |     991.26709 |  -23892.81250 |      47.88531 |       0.76879 |      23.60828 |   41001.39844 |       6.74796 | 
   3277.43213 |       1.75879 |       1.75879 |       0.00000 |      12.34443 |      12.34443 |       3.27667 |      99.16158 |      98.68153 |     103.77573 |     103.76778 |     114.11311 |     119.42299 |     119.42298 |       0.00392 |      -0.00392 |      -0.00392 |       0.00041 |      -0.01053 |      -0.00169 |      -0.96315 |      -1.18552 |     116.19157 |     117.01878 |      -1.67166 |      -0.05343 |     116.21051 |       0.70916 |       0.36840 |   -2569.63354 |     991.30566 |  -23891.62500 |      47.88152 |       0.76854 |      23.59925 |   41010.19922 |       6.74941 | 
   3277.56152 |       1.80905 |       1.80905 |       0.00000 |      12.34445 |      12.34445 |       3.27668 |      99.13139 |      98.66774 |     103.76141 |     103.75346 |     114.07838 |     119.40649 |     119.40649 |       0.00392 |      -0.00392 |      -0.00392 |       0.00041 |      -0.01052 |      -0.00188 |      -0.96206 |      -1.21574 |     116.18629 |     117.01350 |      -1.67051 |      -0.05244 |     116.20337 |       0.70909 |       0.36955 |   -2567.22754 |     991.34430 |  -23890.43945 |      47.87786 |       0.76833 |      23.59000 |   41019.00000 |       6.75086 | 
   3277.69800 |       1.85930 |       1.85930 |       0.00000 |      12.34446 |      12.34446 |       3.27670 |      99.10224 |      98.65398 |     103.74711 |     103.73916 |     114.04483 |     119.39005 |     119.39005 |       0.00392 |      -0.00392 |      -0.00392 |       0.00041 |      -0.01052 |      -0.00207 |      -0.96099 |      -1.24593 |     116.18046 |     117.00765 |      -1.66940 |      -0.05170 |     116.19594 |       0.70904 |       0.37068 |   -2564.82178 |     991.38287 |  -23889.25586 |      47.87434 |       0.76813 |      23.58053 |   41027.79688 |       6.75231 | 
   3277.84131 |       1.90955 |       1.90955 |       0.00000 |      12.34447 |      12.34447 |       3.27671 |      99.07408 |      98.64027 |     103.73285 |     103.72491 |     114.01242 |     119.37363 |     119.37363 |       0.00392 |      -0.00392 |      -0.00392 |       0.00040 |      -0.01053 |      -0.00226 |      -0.95995 |      -1.27614 |     116.17408 |     117.00126 |      -1.66833 |      -0.05122 |     116.18823 |       0.70901 |       0.37177 |   -2562.41602 |     991.42151 |  -23888.07031 |      47.87094 |       0.76795 |      23.57083 |   41036.59375 |       6.75375 | 
   3277.98364 |       1.95980 |       1.95980 |       0.00000 |      12.34449 |      12.34449 |       3.27673 |      99.04685 |      98.62659 |     103.71863 |     103.71070 |     113.98109 |     119.35728 |     119.35728 |       0.00392 |      -0.00392 |      -0.00392 |       0.00040 |      -0.01055 |      -0.00245 |      -0.95894 |      -1.30638 |     116.16717 |     116.99433 |      -1.66730 |      -0.05101 |     116.18024 |       0.70900 |       0.37283 |   -2560.01050 |     991.46008 |  -23886.88672 |      47.86768 |       0.76779 |      23.56090 |   41045.39453 |       6.75520 | 
   3278.10425 |       2.01005 |       2.01005 |       0.00000 |      12.34450 |      12.34450 |       3.27674 |      99.02053 |      98.61295 |     103.70445 |     103.69652 |     113.95080 |     119.34096 |     119.34096 |       0.00392 |      -0.00392 |      -0.00392 |       0.00039 |      -0.01057 |      -0.00263 |      -0.95796 |      -1.33667 |     116.15971 |     116.98685 |      -1.66631 |      -0.05103 |     116.17197 |       0.70899 |       0.37385 |   -2557.60522 |     991.49866 |  -23885.70313 |      47.86455 |       0.76763 |      23.55074 |   41054.18750 |       6.75665 | 
   3278.23242 |       2.06030 |       2.06030 |       0.00000 |      12.34452 |      12.34452 |       3.27675 |      98.99506 |      98.59933 |     103.69030 |     103.68237 |     113.92148 |     119.32467 |     119.32468 |       0.00392 |      -0.00392 |      -0.00392 |       0.00038 |      -0.01060 |      -0.00281 |      -0.95702 |      -1.36704 |     116.15177 |     116.97890 |      -1.66535 |      -0.05129 |     116.16340 |       0.70899 |       0.37482 |   -2555.20020 |     991.53723 |  -23884.51953 |      47.86155 |       0.76747 |      23.54035 |   41062.98047 |       6.75810 | 
   3278.35181 |       2.11055 |       2.11055 |       0.00000 |      12.34453 |      12.34453 |       3.27677 |      98.97039 |      98.58576 |     103.67621 |     103.66827 |     113.89310 |     119.30846 |     119.30846 |       0.00392 |      -0.00392 |      -0.00392 |       0.00037 |      -0.01064 |      -0.00298 |      -0.95613 |      -1.39752 |     116.14332 |     116.97044 |      -1.66443 |      -0.05175 |     116.15453 |       0.70898 |       0.37574 |   -2552.79517 |     991.57581 |  -23883.33789 |      47.85870 |       0.76731 |      23.52973 |   41071.76953 |       6.75954 | 
   3278.48267 |       2.16080 |       2.16080 |       0.00000 |      12.34454 |      12.34454 |       3.27678 |      98.94649 |      98.57223 |     103.66214 |     103.65421 |     113.86559 |     119.29227 |     119.29227 |       0.00392 |      -0.00392 |      -0.00392 |       0.00036 |      -0.01069 |      -0.00315 |      -0.95527 |      -1.42812 |     116.13438 |     116.96149 |      -1.66354 |      -0.05239 |     116.14538 |       0.70896 |       0.37661 |   -2550.39038 |     991.61432 |  -23882.15625 |      47.85598 |       0.76714 |      23.51887 |   41080.56250 |       6.76099 | 
   3278.60620 |       2.21106 |       2.21106 |       0.00000 |      12.34456 |      12.34456 |       3.27679 |      98.92330 |      98.55875 |     103.64812 |     103.64019 |     113.83891 |     119.27614 |     119.27614 |       0.00392 |      -0.00392 |      -0.00392 |       0.00035 |      -0.01074 |      -0.00331 |      -0.95447 |      -1.45885 |     116.12495 |     116.95205 |      -1.66267 |      -0.05322 |     116.13594 |       0.70892 |       0.37742 |   -2547.98560 |     991.65289 |  -23880.97461 |      47.85339 |       0.76695 |      23.50777 |   41089.35547 |       6.76244 | 
   3278.73828 |       2.26131 |       2.26131 |       0.00000 |      12.34457 |      12.34457 |       3.27681 |      98.90080 |      98.54528 |     103.63414 |     103.62621 |     113.81301 |     119.26005 |     119.26005 |       0.00392 |      -0.00392 |      -0.00392 |       0.00034 |      -0.01080 |      -0.00346 |      -0.95372 |      -1.48973 |     116.11510 |     116.94218 |      -1.66183 |      -0.05421 |     116.12619 |       0.70887 |       0.37818 |   -2545.58105 |     991.69141 |  -23879.79297 |      47.85095 |       0.76675 |      23.49644 |   41098.14453 |       6.76388 | 
   3278.87402 |       2.31156 |       2.31156 |       0.00000 |      12.34459 |      12.34459 |       3.27682 |      98.87894 |      98.53186 |     103.62019 |     103.61227 |     113.78785 |     119.24400 |     119.24400 |       0.00392 |      -0.00392 |      -0.00392 |       0.00033 |      -0.01086 |      -0.00361 |      -0.95301 |      -1.52079 |     116.10480 |     116.93187 |      -1.66101 |      -0.05534 |     116.11613 |       0.70879 |       0.37887 |   -2543.17651 |     991.72992 |  -23878.61328 |      47.84864 |       0.76652 |      23.48486 |   41106.92969 |       6.76533 | 
   3279.00732 |       2.36181 |       2.36181 |       0.00000 |      12.34460 |      12.34460 |       3.27684 |      98.85767 |      98.51849 |     103.60629 |     103.59837 |     113.76338 |     119.22800 |     119.22799 |       0.00392 |      -0.00392 |      -0.00392 |       0.00032 |      -0.01093 |      -0.00375 |      -0.95235 |      -1.55203 |     116.09411 |     116.92116 |      -1.66022 |      -0.05656 |     116.10578 |       0.70869 |       0.37951 |   -2540.77222 |     991.76843 |  -23877.43359 |      47.84648 |       0.76627 |      23.47304 |   41115.71484 |       6.76678 | 
   3279.13257 |       2.41206 |       2.41206 |       0.00000 |      12.34461 |      12.34461 |       3.27685 |      98.83698 |      98.50514 |     103.59242 |     103.58450 |     113.73956 |     119.21204 |     119.21204 |       0.00392 |      -0.00392 |      -0.00392 |       0.00030 |      -0.01100 |      -0.00389 |      -0.95175 |      -1.58345 |     116.08302 |     116.91006 |      -1.65944 |      -0.05788 |     116.09512 |       0.70856 |       0.38008 |   -2538.36792 |     991.80695 |  -23876.25391 |      47.84446 |       0.76599 |      23.46097 |   41124.50000 |       6.76822 | 
   3279.26953 |       2.46231 |       2.46231 |       0.00000 |      12.34463 |      12.34463 |       3.27686 |      98.81681 |      98.49182 |     103.57860 |     103.57069 |     113.71636 |     119.19612 |     119.19614 |       0.00392 |      -0.00392 |      -0.00392 |       0.00029 |      -0.01107 |      -0.00401 |      -0.95120 |      -1.61507 |     116.07159 |     116.89861 |      -1.65869 |      -0.05925 |     116.08414 |       0.70840 |       0.38059 |   -2535.96362 |     991.84540 |  -23875.07617 |      47.84258 |       0.76569 |      23.44866 |   41133.28516 |       6.76967 | 
