  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _elev,stick |   ailrn,stick |   ruddr,stick |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
   1889.11719 |      92.96483 |      92.96483 |       0.00000 |      12.34580 |      12.34580 |       3.23968 |      96.95021 |      96.98344 |     102.01232 |     102.01217 |     111.56831 |     117.39369 |     117.39369 |       0.00068 |       0.15745 |      -0.00069 |      -0.00261 |       0.06833 |      -0.03817 |      -1.71582 |      -2.21548 |     113.60998 |     114.43584 |      -1.60657 |      -0.26665 |     113.81443 |      -0.10024 |       0.35402 |   -2335.01025 |     996.25201 |  -23780.98633 |      48.00160 |       0.00493 |      21.21232 |   16829.61914 |       2.76980 | 
   1889.26929 |      93.01508 |      93.01508 |       0.00000 |      12.34581 |      12.34581 |       3.23969 |      96.95006 |      96.98754 |     102.01661 |     102.01643 |     111.56814 |     117.39863 |     117.39864 |       0.00068 |      -0.00000 |      -0.00552 |      -0.00265 |       0.01182 |      -0.03684 |      -1.72750 |      -2.14791 |     113.50334 |     114.32919 |      -1.60653 |      -0.34832 |     113.79130 |      -0.10914 |       0.34056 |   -2332.59790 |     996.25195 |  -23779.92188 |      48.01218 |      -0.00331 |      21.19384 |   16838.27344 |       2.77122 | 
   1889.41821 |      93.06533 |      93.06533 |       0.00000 |      12.34583 |      12.34583 |       3.23971 |      96.95015 |      96.99158 |     102.02084 |     102.02062 |     111.56824 |     117.40349 |     117.40350 |       0.00068 |      -0.00000 |      -0.00069 |      -0.00265 |      -0.01085 |      -0.03530 |      -1.73893 |      -2.16309 |     113.40092 |     114.22675 |      -1.60604 |      -0.42989 |     113.76998 |      -0.11790 |       0.32697 |   -2330.18481 |     996.25146 |  -23778.85742 |      48.02205 |      -0.01143 |      21.17685 |   16846.92773 |       2.77265 | 
   1889.57654 |      93.11558 |      93.11558 |       0.00000 |      12.34584 |      12.34584 |       3.23972 |      96.95048 |      96.99569 |     102.02514 |     102.02490 |     111.56862 |     117.40844 |     117.40845 |       0.00068 |      -0.00069 |      -0.00069 |      -0.00267 |      -0.02140 |      -0.03356 |      -1.75028 |      -2.21549 |     113.30334 |     114.12916 |      -1.60539 |      -0.50754 |     113.74854 |      -0.12657 |       0.31513 |   -2327.77124 |     996.25061 |  -23777.79297 |      48.03199 |      -0.01945 |      21.15977 |   16855.58008 |       2.77407 | 
   1889.73047 |      93.16583 |      93.16583 |       0.00000 |      12.34586 |      12.34586 |       3.23973 |      96.95103 |      97.00003 |     102.02967 |     102.02937 |     111.56925 |     117.41365 |     117.41364 |       0.00068 |      -0.00069 |      -0.00069 |      -0.00148 |      -0.02715 |      -0.03163 |      -1.75892 |      -2.28729 |     113.21111 |     114.03691 |      -1.60120 |      -0.57945 |     113.72628 |      -0.13596 |       0.30317 |   -2325.35718 |     996.24927 |  -23776.73047 |      48.04233 |      -0.02815 |      21.14204 |   16864.23438 |       2.77550 | 
   1889.86536 |      93.21608 |      93.21608 |       0.00000 |      12.34587 |      12.34587 |       3.23975 |      96.95178 |      97.00443 |     102.03426 |     102.03394 |     111.57012 |     117.41895 |     117.41892 |       0.00068 |      -0.00069 |      -0.00069 |      -0.00056 |      -0.03064 |      -0.02951 |      -1.76463 |      -2.37059 |     113.12469 |     113.95049 |      -1.59492 |      -0.64459 |     113.70287 |      -0.14449 |       0.29047 |   -2322.94263 |     996.24756 |  -23775.66992 |      48.05313 |      -0.03606 |      21.12336 |   16872.88867 |       2.77692 | 
   1890.00317 |      93.26633 |      93.26633 |       0.00000 |      12.34588 |      12.34588 |       3.23976 |      96.95273 |      97.00889 |     102.03892 |     102.03857 |     111.57121 |     117.42429 |     117.42430 |       0.00068 |      -0.00069 |      -0.00552 |       0.00012 |      -0.03304 |      -0.02739 |      -1.76807 |      -2.46163 |     113.04434 |     113.87012 |      -1.58754 |      -0.70272 |     113.67833 |      -0.15190 |       0.27712 |   -2320.52734 |     996.24548 |  -23774.60938 |      48.06436 |      -0.04294 |      21.10374 |   16881.54297 |       2.77834 | 
   1890.13965 |      93.31658 |      93.31658 |       0.00000 |      12.34590 |      12.34590 |       3.23978 |      96.95386 |      97.01337 |     102.04361 |     102.04323 |     111.57251 |     117.42970 |     117.42970 |       0.00068 |      -0.00069 |      -0.00552 |       0.00058 |      -0.03492 |      -0.02513 |      -1.76989 |      -2.55861 |     112.97035 |     113.79612 |      -1.57982 |      -0.75331 |     113.65247 |      -0.15810 |       0.26317 |   -2318.11157 |     996.24310 |  -23773.54883 |      48.07609 |      -0.04872 |      21.08301 |   16890.19727 |       2.77977 | 
   1890.28064 |      93.36684 |      93.36684 |       0.00000 |      12.34591 |      12.34591 |       3.23979 |      96.95515 |      97.01789 |     102.04832 |     102.04791 |     111.57401 |     117.43511 |     117.43512 |       0.00068 |      -0.00069 |      -0.01279 |       0.00085 |      -0.03635 |      -0.02298 |      -1.77063 |      -2.66019 |     112.90259 |     113.72834 |      -1.57237 |      -0.79669 |     113.62554 |      -0.16306 |       0.24890 |   -2315.69531 |     996.24048 |  -23772.49023 |      48.08821 |      -0.05337 |      21.06137 |   16898.84961 |       2.78119 | 
   1890.42346 |      93.41708 |      93.41708 |       0.00000 |      12.34593 |      12.34593 |       3.23980 |      96.95663 |      97.02238 |     102.05300 |     102.05257 |     111.57570 |     117.44051 |     117.44051 |       0.00068 |      -0.00069 |      -0.00069 |       0.00097 |      -0.03768 |      -0.02035 |      -1.77071 |      -2.76592 |     112.84203 |     113.66776 |      -1.56558 |      -0.83127 |     113.59687 |      -0.16692 |       0.23385 |   -2313.27832 |     996.23767 |  -23771.43359 |      48.10095 |      -0.05702 |      21.03826 |   16907.50586 |       2.78262 | 
   1890.58081 |      93.46734 |      93.46734 |       0.00000 |      12.34594 |      12.34594 |       3.23982 |      96.95825 |      97.02692 |     102.05774 |     102.05729 |     111.57757 |     117.44595 |     117.44596 |       0.00068 |       0.01494 |      -0.02184 |       0.00096 |      -0.03321 |      -0.01854 |      -1.77056 |      -2.86206 |     112.78726 |     113.61298 |      -1.55993 |      -0.85963 |     113.56802 |      -0.16974 |       0.21951 |   -2310.86084 |     996.23468 |  -23770.37695 |      48.11378 |      -0.05971 |      21.01499 |   16916.16211 |       2.78404 | 
   1890.72632 |      93.51759 |      93.51759 |       0.00000 |      12.34595 |      12.34595 |       3.23983 |      96.96003 |      97.03127 |     102.06229 |     102.06181 |     111.57961 |     117.45119 |     117.45118 |       0.01549 |       0.25039 |      -0.03237 |       0.00325 |       0.04500 |      -0.01992 |      -1.76552 |      -2.77169 |     112.73044 |     113.55615 |      -1.55121 |      -0.88859 |     113.54306 |      -0.17324 |       0.21434 |   -2308.44263 |     996.23157 |  -23769.32227 |      48.12507 |      -0.06302 |      20.99496 |   16924.82031 |       2.78547 | 
   1890.87329 |      93.56784 |      93.56784 |       0.00000 |      12.34597 |      12.34597 |       3.23985 |      96.96196 |      97.03554 |     102.06673 |     102.06626 |     111.58183 |     117.45630 |     117.45630 |       0.00068 |       0.26722 |      -0.02184 |       0.00267 |       0.07857 |      -0.02085 |      -1.76026 |      -2.56186 |     112.67072 |     113.49642 |      -1.54747 |      -0.91471 |     113.51546 |      -0.17353 |       0.20713 |   -2306.02368 |     996.22839 |  -23768.26758 |      48.13729 |      -0.06339 |      20.97266 |   16933.47656 |       2.78689 | 
   1891.02808 |      93.61809 |      93.61809 |       0.00000 |      12.34598 |      12.34598 |       3.23986 |      96.96402 |      97.03989 |     102.07125 |     102.07079 |     111.58421 |     117.46151 |     117.46151 |       0.00068 |       0.25596 |      -0.02184 |       0.00217 |       0.08721 |      -0.02149 |      -1.75634 |      -2.31357 |     112.60908 |     113.43476 |      -1.54626 |      -0.94206 |     113.48804 |      -0.17338 |       0.19342 |   -2303.60425 |     996.22522 |  -23767.21484 |      48.14946 |      -0.06337 |      20.95053 |   16942.13477 |       2.78832 | 
   1891.18030 |      93.66834 |      93.66834 |       0.00000 |      12.34599 |      12.34599 |       3.23987 |      96.96619 |      97.04417 |     102.07572 |     102.07526 |     111.58671 |     117.46665 |     117.46665 |       0.00068 |       0.26722 |      -0.02184 |       0.00173 |       0.09360 |      -0.02215 |      -1.75352 |      -2.04538 |     112.54559 |     113.37125 |      -1.54679 |      -0.97271 |     113.46255 |      -0.17308 |       0.17751 |   -2301.18433 |     996.22205 |  -23766.16211 |      48.16089 |      -0.06318 |      20.93000 |   16950.79102 |       2.78974 | 
   1891.31360 |      93.71860 |      93.71860 |       0.00000 |      12.34601 |      12.34601 |       3.23989 |      96.96850 |      97.04844 |     102.08018 |     102.07973 |     111.58936 |     117.47178 |     117.47179 |       0.00068 |       0.25596 |      -0.02184 |       0.00136 |       0.09165 |      -0.02254 |      -1.75156 |      -1.77834 |     112.48083 |     113.30649 |      -1.54831 |      -1.00638 |     113.43877 |      -0.17284 |       0.16011 |   -2298.76367 |     996.21887 |  -23765.11133 |      48.17170 |      -0.06306 |      20.91089 |   16959.44727 |       2.79117 | 
   1891.47314 |      93.76884 |      93.76884 |       0.00000 |      12.34602 |      12.34602 |       3.23990 |      96.97090 |      97.05264 |     102.08456 |     102.08411 |     111.59212 |     117.47681 |     117.47682 |       0.00068 |       0.26722 |      -0.02184 |       0.00107 |       0.09382 |      -0.02294 |      -1.75023 |      -1.50708 |     112.41493 |     113.24057 |      -1.55060 |      -1.04350 |     113.41740 |      -0.17279 |       0.14222 |   -2296.34277 |     996.21570 |  -23764.06055 |      48.18157 |      -0.06310 |      20.89380 |   16968.10547 |       2.79259 | 
   1891.61328 |      93.81910 |      93.81910 |       0.00000 |      12.34604 |      12.34604 |       3.23992 |      96.97339 |      97.05681 |     102.08890 |     102.08844 |     111.59499 |     117.48180 |     117.48183 |       0.00068 |       0.26722 |      -0.02184 |       0.00085 |       0.09375 |      -0.02318 |      -1.74928 |      -1.23484 |     112.34829 |     113.17392 |      -1.55333 |      -1.08341 |     113.39806 |      -0.17303 |       0.12377 |   -2293.92114 |     996.21252 |  -23763.01172 |      48.19068 |      -0.06341 |      20.87840 |   16976.76172 |       2.79402 | 
   1891.75745 |      93.86935 |      93.86935 |       0.00000 |      12.34605 |      12.34605 |       3.23993 |      96.97594 |      97.06096 |     102.09322 |     102.09276 |     111.59793 |     117.48679 |     117.48679 |       0.00068 |       0.26722 |      -0.02184 |       0.00069 |       0.09284 |      -0.02326 |      -1.74853 |      -0.96474 |     112.28130 |     113.10692 |      -1.55622 |      -1.12579 |     113.38082 |      -0.17364 |       0.10450 |   -2291.49927 |     996.20929 |  -23761.96289 |      48.19900 |      -0.06404 |      20.86476 |   16985.42188 |       2.79544 | 
   1891.90100 |      93.91960 |      93.91960 |       0.00000 |      12.34606 |      12.34606 |       3.23994 |      96.97856 |      97.06505 |     102.09750 |     102.09703 |     111.60094 |     117.49171 |     117.49171 |       0.00068 |       0.26722 |      -0.02184 |       0.00059 |       0.09157 |      -0.02317 |      -1.74779 |      -0.69810 |     112.21449 |     113.04008 |      -1.55909 |      -1.17019 |     113.36567 |      -0.17461 |       0.08451 |   -2289.07690 |     996.20605 |  -23760.91406 |      48.20655 |      -0.06501 |      20.85287 |   16994.08203 |       2.79687 | 
   1892.04541 |      93.96985 |      93.96985 |       0.00000 |      12.34608 |      12.34608 |       3.23996 |      96.98124 |      97.06915 |     102.10175 |     102.10128 |     111.60402 |     117.49660 |     117.49661 |       0.00068 |       0.26722 |      -0.02184 |       0.00053 |       0.09013 |      -0.02291 |      -1.74693 |      -0.43552 |     112.14828 |     112.97386 |      -1.56182 |      -1.21610 |     113.35257 |      -0.17595 |       0.06384 |   -2286.65430 |     996.20270 |  -23759.86719 |      48.21333 |      -0.06630 |      20.84270 |   17002.74219 |       2.79829 | 
   1892.17188 |      94.02010 |      94.02010 |       0.00000 |      12.34609 |      12.34609 |       3.23997 |      96.98396 |      97.07323 |     102.10601 |     102.10552 |     111.60715 |     117.50150 |     117.50150 |       0.00068 |       0.26157 |      -0.02184 |       0.00051 |       0.08679 |      -0.02241 |      -1.74583 |      -0.18161 |     112.08335 |     112.90892 |      -1.56425 |      -1.26288 |     113.34135 |      -0.17764 |       0.04231 |   -2284.23120 |     996.19934 |  -23758.82031 |      48.21942 |      -0.06790 |      20.83411 |   17011.40234 |       2.79972 | 
   1892.29846 |      94.07035 |      94.07035 |       0.00000 |      12.34611 |      12.34611 |       3.23999 |      96.98670 |      97.07726 |     102.11021 |     102.10972 |     111.61031 |     117.50634 |     117.50634 |       0.00068 |       0.26722 |      -0.02184 |       0.00052 |       0.08641 |      -0.02183 |      -1.74445 |       0.06963 |     112.02006 |     112.84561 |      -1.56646 |      -1.31020 |     113.33225 |      -0.17962 |       0.02034 |   -2281.80786 |     996.19586 |  -23757.77344 |      48.22472 |      -0.06977 |      20.82728 |   17020.06445 |       2.80114 | 
   1892.42615 |      94.12061 |      94.12061 |       0.00000 |      12.34612 |      12.34612 |       3.24000 |      96.98945 |      97.08122 |     102.11433 |     102.11381 |     111.61346 |     117.51109 |     117.51108 |       0.00068 |       0.29023 |      -0.02184 |       0.00055 |       0.09273 |      -0.02135 |      -1.74273 |       0.33546 |     111.95820 |     112.78374 |      -1.56885 |      -1.35799 |     113.32545 |      -0.18188 |      -0.00141 |   -2279.38428 |     996.19226 |  -23756.72656 |      48.22915 |      -0.07189 |      20.82238 |   17028.72461 |       2.80257 | 
   1892.55237 |      94.17085 |      94.17085 |       0.00000 |      12.34614 |      12.34614 |       3.24001 |      96.99220 |      97.08514 |     102.11842 |     102.11789 |     111.61663 |     117.51578 |     117.51578 |       0.00068 |       0.30591 |      -0.02184 |       0.00059 |       0.09914 |      -0.02088 |      -1.74062 |       0.61961 |     111.89771 |     112.72324 |      -1.57147 |      -1.40597 |     113.32067 |      -0.18447 |      -0.02355 |   -2276.96069 |     996.18854 |  -23755.68164 |      48.23281 |      -0.07431 |      20.81918 |   17037.38477 |       2.80399 | 
   1892.69043 |      94.22111 |      94.22111 |       0.00000 |      12.34615 |      12.34615 |       3.24003 |      96.99494 |      97.08930 |     102.12274 |     102.12221 |     111.61979 |     117.52076 |     117.52077 |       0.00068 |       0.20906 |      -0.00552 |       0.00065 |       0.06903 |      -0.01846 |      -1.73813 |       0.83603 |     111.84286 |     112.66837 |      -1.57215 |      -1.44949 |     113.31522 |      -0.18732 |      -0.05104 |   -2274.53662 |     996.18475 |  -23754.63477 |      48.23685 |      -0.07696 |      20.81545 |   17046.04492 |       2.80542 | 
   1892.84863 |      94.27135 |      94.27135 |       0.00000 |      12.34616 |      12.34616 |       3.24004 |      96.99768 |      97.09346 |     102.12708 |     102.12652 |     111.62294 |     117.52574 |     117.52575 |       0.00068 |      -0.00000 |      -0.01279 |       0.00069 |      -0.01108 |      -0.01357 |      -1.73551 |       0.84797 |     111.80041 |     112.62591 |      -1.56772 |      -1.48501 |     113.30855 |      -0.18995 |      -0.08633 |   -2272.11255 |     996.18079 |  -23753.58984 |      48.24132 |      -0.07942 |      20.81070 |   17054.70508 |       2.80684 | 
   1892.98828 |      94.32161 |      94.32161 |       0.00000 |      12.34618 |      12.34618 |       3.24006 |      97.00041 |      97.09737 |     102.13116 |     102.13059 |     111.62608 |     117.53045 |     117.53045 |       0.00068 |      -0.00000 |      -0.01279 |       0.00061 |      -0.04107 |      -0.00892 |      -1.73322 |       0.74721 |     111.77145 |     112.59693 |      -1.56132 |      -1.51312 |     113.30488 |      -0.19178 |      -0.11754 |   -2269.68823 |     996.17670 |  -23752.54297 |      48.24458 |      -0.08113 |      20.80842 |   17063.36719 |       2.80827 | 
   1893.14063 |      94.37186 |      94.37186 |       0.00000 |      12.34619 |      12.34619 |       3.24007 |      97.00314 |      97.10124 |     102.13519 |     102.13460 |     111.62923 |     117.53508 |     117.53507 |       0.00068 |      -0.00069 |      -0.00552 |       0.00038 |      -0.05303 |      -0.00410 |      -1.73172 |       0.60158 |     111.75623 |     112.58171 |      -1.55525 |      -1.52840 |     113.30096 |      -0.19262 |      -0.14352 |   -2267.26392 |     996.17261 |  -23751.49805 |      48.24791 |      -0.08194 |      20.80593 |   17072.03125 |       2.80970 | 
   1893.30066 |      94.42211 |      94.42211 |       0.00000 |      12.34620 |      12.34620 |       3.24008 |      97.00587 |      97.10510 |     102.13919 |     102.13861 |     111.63237 |     117.53969 |     117.53969 |       0.00068 |      -0.00069 |      -0.00552 |       0.00005 |      -0.05738 |       0.00063 |      -1.73129 |       0.43870 |     111.75469 |     112.58015 |      -1.55048 |      -1.52956 |     113.29617 |      -0.19258 |      -0.16727 |   -2264.83911 |     996.16846 |  -23750.45313 |      48.25156 |      -0.08194 |      20.80268 |   17080.69531 |       2.81112 | 
   1893.45984 |      94.47237 |      94.47237 |       0.00000 |      12.34622 |      12.34622 |       3.24010 |      97.00863 |      97.10896 |     102.14321 |     102.14264 |     111.63554 |     117.54431 |     117.54431 |       0.00068 |      -0.00069 |      -0.00552 |      -0.00034 |      -0.05850 |       0.00523 |      -1.73205 |       0.27034 |     111.76649 |     112.59194 |      -1.54735 |      -1.51633 |     113.29021 |      -0.19189 |      -0.18928 |   -2262.41431 |     996.16437 |  -23749.40820 |      48.25563 |      -0.08135 |      20.79845 |   17089.35938 |       2.81255 | 
   1893.61157 |      94.52261 |      94.52261 |       0.00000 |      12.34623 |      12.34623 |       3.24011 |      97.01141 |      97.11284 |     102.14725 |     102.14669 |     111.63873 |     117.54896 |     117.54897 |       0.00068 |      -0.00069 |      -0.00552 |      -0.00075 |      -0.05807 |       0.00966 |      -1.73399 |       0.10190 |     111.79118 |     112.61662 |      -1.54585 |      -1.48902 |     113.28305 |      -0.19081 |      -0.20976 |   -2259.98926 |     996.16034 |  -23748.36328 |      48.26015 |      -0.08040 |      20.79322 |   17098.02148 |       2.81397 | 
   1893.76416 |      94.57287 |      94.57287 |       0.00000 |      12.34625 |      12.34625 |       3.24013 |      97.01423 |      97.11675 |     102.15131 |     102.15074 |     111.64198 |     117.55363 |     117.55363 |       0.00068 |      -0.00069 |      -0.00069 |      -0.00114 |      -0.05682 |       0.01402 |      -1.73700 |      -0.06386 |     111.82851 |     112.65392 |      -1.54584 |      -1.44774 |     113.27461 |      -0.18958 |      -0.22880 |   -2257.56396 |     996.15631 |  -23747.31836 |      48.26514 |      -0.07933 |      20.78691 |   17106.68555 |       2.81540 | 
   1893.91223 |      94.62312 |      94.62312 |       0.00000 |      12.34626 |      12.34626 |       3.24014 |      97.01713 |      97.12070 |     102.15543 |     102.15488 |     111.64532 |     117.55836 |     117.55837 |       0.00068 |      -0.00069 |      -0.00069 |      -0.00149 |      -0.05490 |       0.01812 |      -1.74094 |      -0.22491 |     111.87782 |     112.70322 |      -1.54709 |      -1.39339 |     113.26522 |      -0.18842 |      -0.24622 |   -2255.13843 |     996.15240 |  -23746.27344 |      48.27051 |      -0.07832 |      20.77981 |   17115.34961 |       2.81682 | 
   1894.04761 |      94.67337 |      94.67337 |       0.00000 |      12.34627 |      12.34627 |       3.24015 |      97.02011 |      97.12481 |     102.15970 |     102.15915 |     111.64875 |     117.56329 |     117.56329 |       0.00068 |       0.03435 |      -0.01279 |      -0.00178 |      -0.04081 |       0.02105 |      -1.74558 |      -0.35215 |     111.93645 |     112.76184 |      -1.54998 |      -1.32921 |     113.25620 |      -0.18750 |      -0.25970 |   -2252.71240 |     996.14850 |  -23745.22852 |      48.27581 |      -0.07753 |      20.77305 |   17124.01172 |       2.81825 | 
   1894.20081 |      94.72362 |      94.72362 |       0.00000 |      12.34629 |      12.34629 |       3.24017 |      97.02319 |      97.12899 |     102.16405 |     102.16351 |     111.65230 |     117.56830 |     117.56829 |       0.00068 |       0.16544 |      -0.02184 |      -0.00196 |       0.00922 |       0.02172 |      -1.75073 |      -0.35447 |     111.99860 |     112.82397 |      -1.55598 |      -1.26029 |     113.24933 |      -0.18703 |      -0.26567 |   -2250.28638 |     996.14459 |  -23744.18555 |      48.28037 |      -0.07713 |      20.76812 |   17132.67578 |       2.81968 | 
   1894.33752 |      94.77387 |      94.77387 |       0.00000 |      12.34630 |      12.34630 |       3.24018 |      97.02640 |      97.13309 |     102.16833 |     102.16779 |     111.65599 |     117.57321 |     117.57322 |       0.00068 |       0.24486 |      -0.01279 |      -0.00194 |       0.05515 |       0.02154 |      -1.75598 |      -0.22269 |     112.06083 |     112.88619 |      -1.56395 |      -1.18780 |     113.24263 |      -0.18747 |      -0.26856 |   -2247.86011 |     996.14069 |  -23743.14258 |      48.28483 |      -0.07759 |      20.76333 |   17141.34180 |       2.82110 | 
   1894.47815 |      94.82412 |      94.82412 |       0.00000 |      12.34632 |      12.34632 |       3.24020 |      97.02974 |      97.13751 |     102.17294 |     102.17237 |     111.65984 |     117.57852 |     117.57851 |       0.00068 |       0.20559 |      -0.01279 |      -0.00172 |       0.06129 |       0.02172 |      -1.76089 |      -0.05230 |     112.12337 |     112.94872 |      -1.57081 |      -1.11341 |     113.23544 |      -0.18911 |      -0.27502 |   -2245.43359 |     996.13678 |  -23742.09961 |      48.28962 |      -0.07914 |      20.75817 |   17150.00977 |       2.82253 | 
   1894.65601 |      94.87437 |      94.87437 |       0.00000 |      12.34633 |      12.34633 |       3.24021 |      97.03320 |      97.14201 |     102.17763 |     102.17706 |     111.66382 |     117.58392 |     117.58392 |       0.00068 |       0.23031 |      -0.02184 |      -0.00143 |       0.07363 |       0.02101 |      -1.76519 |       0.15080 |     112.18446 |     113.00980 |      -1.57636 |      -1.04259 |     113.23129 |      -0.19163 |      -0.28073 |   -2243.00684 |     996.13269 |  -23741.05664 |      48.29334 |      -0.08149 |      20.75562 |   17158.67578 |       2.82395 | 
   1894.80481 |      94.92462 |      94.92462 |       0.00000 |      12.34634 |      12.34634 |       3.24022 |      97.03680 |      97.14670 |     102.18251 |     102.18191 |     111.66796 |     117.58954 |     117.58953 |       0.00068 |       0.20906 |      -0.02184 |      -0.00107 |       0.07277 |       0.02038 |      -1.76872 |       0.35842 |     112.24369 |     113.06901 |      -1.58007 |      -0.97523 |     113.22887 |      -0.19485 |      -0.28525 |   -2240.57983 |     996.12848 |  -23740.01367 |      48.29652 |      -0.08447 |      20.75456 |   17167.34180 |       2.82538 | 
   1894.94531 |      94.97488 |      94.97488 |       0.00000 |      12.34636 |      12.34636 |       3.24024 |      97.04055 |      97.15142 |     102.18742 |     102.18683 |     111.67227 |     117.59520 |     117.59521 |       0.00068 |       0.23031 |      -0.02184 |      -0.00071 |       0.08079 |       0.01927 |      -1.77142 |       0.58471 |     112.30002 |     113.12533 |      -1.58245 |      -0.91334 |     113.22955 |      -0.19843 |      -0.28782 |   -2238.15283 |     996.12408 |  -23738.97070 |      48.29861 |      -0.08779 |      20.75611 |   17176.00977 |       2.82681 | 
   1895.08069 |      95.02512 |      95.02512 |       0.00000 |      12.34637 |      12.34637 |       3.24025 |      97.04443 |      97.15628 |     102.19249 |     102.19186 |     111.67674 |     117.60102 |     117.60104 |       0.00068 |       0.21960 |      -0.02184 |      -0.00036 |       0.08145 |       0.01815 |      -1.77328 |       0.81683 |     112.35316 |     113.17845 |      -1.58348 |      -0.85666 |     113.23238 |      -0.20224 |      -0.28923 |   -2235.72559 |     996.11957 |  -23737.92773 |      48.29997 |      -0.09130 |      20.75952 |   17184.67578 |       2.82823 | 
   1895.21667 |      95.07538 |      95.07538 |       0.00000 |      12.34639 |      12.34639 |       3.24026 |      97.04846 |      97.16119 |     102.19761 |     102.19693 |     111.68138 |     117.60691 |     117.60690 |       0.00068 |       0.23031 |      -0.02184 |      -0.00004 |       0.08629 |       0.01674 |      -1.77435 |       1.06090 |     112.40244 |     113.22772 |      -1.58354 |      -0.80642 |     113.23813 |      -0.20606 |      -0.28926 |   -2233.29858 |     996.11487 |  -23736.88281 |      48.30030 |      -0.09482 |      20.76538 |   17193.34180 |       2.82966 | 
   1895.35229 |      95.12563 |      95.12563 |       0.00000 |      12.34640 |      12.34640 |       3.24028 |      97.05262 |      97.16616 |     102.20278 |     102.20210 |     111.68616 |     117.61287 |     117.61287 |       0.00068 |       0.23031 |      -0.02184 |       0.00025 |       0.08897 |       0.01522 |      -1.77467 |       1.31396 |     112.44744 |     113.27271 |      -1.58284 |      -0.76280 |     113.24641 |      -0.20980 |      -0.28816 |   -2230.87134 |     996.10992 |  -23735.83984 |      48.29975 |      -0.09824 |      20.77341 |   17202.00977 |       2.83109 | 
   1895.49121 |      95.17588 |      95.17588 |       0.00000 |      12.34641 |      12.34641 |       3.24029 |      97.05691 |      97.17113 |     102.20798 |     102.20728 |     111.69110 |     117.61884 |     117.61885 |       0.00068 |       0.24486 |      -0.02184 |       0.00050 |       0.09545 |       0.01342 |      -1.77433 |       1.58390 |     112.48746 |     113.31271 |      -1.58173 |      -0.72668 |     113.25765 |      -0.21334 |      -0.28585 |   -2228.44434 |     996.10492 |  -23734.79492 |      48.29813 |      -0.10149 |      20.78392 |   17210.67969 |       2.83251 | 
   1895.62207 |      95.22613 |      95.22613 |       0.00000 |      12.34643 |      12.34643 |       3.24031 |      97.06131 |      97.17623 |     102.21329 |     102.21255 |     111.69617 |     117.62495 |     117.62495 |       0.00068 |       0.23031 |      -0.02184 |       0.00072 |       0.09367 |       0.01175 |      -1.77340 |       1.85324 |     112.52259 |     113.34782 |      -1.58017 |      -0.69775 |     113.27116 |      -0.21668 |      -0.28350 |   -2226.01733 |     996.09967 |  -23733.75000 |      48.29573 |      -0.10454 |      20.79637 |   17219.34961 |       2.83394 | 
   1895.74731 |      95.27638 |      95.27638 |       0.00000 |      12.34644 |      12.34644 |       3.24032 |      97.06582 |      97.18128 |     102.21855 |     102.21780 |     111.70135 |     117.63101 |     117.63101 |       0.00068 |       0.20906 |      -0.02184 |      -0.00033 |       0.08678 |       0.01028 |      -1.77463 |       2.10570 |     112.55328 |     113.37851 |      -1.58167 |      -0.67607 |     113.28708 |      -0.21894 |      -0.28158 |   -2223.59058 |     996.09436 |  -23732.70508 |      48.29245 |      -0.10659 |      20.81084 |   17228.01953 |       2.83537 | 
   1895.87476 |      95.32664 |      95.32664 |       0.00000 |      12.34646 |      12.34646 |       3.24033 |      97.07042 |      97.18655 |     102.22405 |     102.22329 |     111.70665 |     117.63734 |     117.63734 |       0.00068 |       0.02527 |      -0.02184 |      -0.00118 |       0.02428 |       0.01109 |      -1.77858 |       2.20744 |     112.58466 |     113.40987 |      -1.58354 |      -0.65678 |     113.30201 |      -0.22157 |      -0.28524 |   -2221.16382 |     996.08893 |  -23731.65820 |      48.28962 |      -0.10899 |      20.82453 |   17236.68945 |       2.83679 | 
   1896.00391 |      95.37688 |      95.37688 |       0.00000 |      12.34647 |      12.34647 |       3.24035 |      97.07510 |      97.19166 |     102.22935 |     102.22856 |     111.71204 |     117.64344 |     117.64343 |       0.00068 |      -0.00000 |      -0.01279 |      -0.00195 |      -0.00686 |       0.01225 |      -1.78495 |       2.20346 |     112.61895 |     113.44415 |      -1.58619 |      -0.64010 |     113.31964 |      -0.22460 |      -0.28787 |   -2218.73755 |     996.08331 |  -23730.61133 |      48.28571 |      -0.11175 |      20.84045 |   17245.35938 |       2.83822 | 
