  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _elev,stick |   ailrn,stick |   ruddr,stick |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
   3460.73999 |       0.05025 |       0.05025 |       0.00000 |      12.34396 |      12.34396 |       3.28323 |      99.90782 |      99.17749 |     104.29144 |     104.28311 |     114.97187 |     120.01644 |     120.01644 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00071 |      -0.01247 |       0.00223 |      -0.98036 |      -0.03605 |     116.14192 |     116.96962 |      -1.70391 |      -0.14316 |     116.28411 |       0.72355 |       0.34357 |   -2651.59082 |     989.97675 |  -23932.13672 |      48.08840 |       0.78682 |      23.77897 |   45215.25781 |       7.44147 | 
   3460.86157 |       0.10050 |       0.10050 |       0.00000 |      12.34397 |      12.34397 |       3.28324 |     100.24966 |      99.16253 |     104.27589 |     104.26758 |     115.36526 |     119.99856 |     119.99855 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00134 |      -0.01307 |       0.00266 |      -0.98395 |      -0.07350 |     116.14928 |     116.97697 |      -1.70698 |      -0.13900 |     116.28620 |       0.72311 |       0.34151 |   -2649.17456 |     990.01630 |  -23930.94141 |      48.08038 |       0.78628 |      23.77717 |   45224.10156 |       7.44293 | 
   3460.98511 |       0.15075 |       0.15075 |       0.00000 |      12.34398 |      12.34398 |       3.28326 |     100.51720 |      99.14758 |     104.26033 |     104.25207 |     115.67313 |     119.98065 |     119.98065 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00128 |      -0.01314 |       0.00304 |      -0.98771 |      -0.11149 |     116.15782 |     116.98549 |      -1.70916 |      -0.13346 |     116.28808 |       0.72161 |       0.33987 |   -2646.75879 |     990.05573 |  -23929.74609 |      48.07246 |       0.78474 |      23.77518 |   45232.94141 |       7.44438 | 
   3461.11450 |       0.20101 |       0.20101 |       0.00000 |      12.34400 |      12.34400 |       3.28327 |     100.72157 |      99.13263 |     104.24478 |     104.23656 |     115.90831 |     119.96276 |     119.96277 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00107 |      -0.01299 |       0.00338 |      -0.99090 |      -0.14918 |     116.16734 |     116.99500 |      -1.71030 |      -0.12669 |     116.28970 |       0.71962 |       0.33856 |   -2644.34326 |     990.09509 |  -23928.55273 |      48.06466 |       0.78274 |      23.77299 |   45241.78516 |       7.44584 | 
   3461.23926 |       0.25126 |       0.25126 |       0.00000 |      12.34401 |      12.34401 |       3.28329 |     100.87243 |      99.11771 |     104.22927 |     104.22108 |     116.08192 |     119.94491 |     119.94489 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00083 |      -0.01273 |       0.00367 |      -0.99341 |      -0.18622 |     116.17776 |     117.00539 |      -1.71051 |      -0.11877 |     116.29108 |       0.71738 |       0.33758 |   -2641.92847 |     990.13434 |  -23927.35742 |      48.05696 |       0.78051 |      23.77060 |   45250.62500 |       7.44730 | 
   3461.37891 |       0.30151 |       0.30151 |       0.00000 |      12.34403 |      12.34403 |       3.28330 |     100.97817 |      99.10280 |     104.21377 |     104.20564 |     116.20361 |     119.92706 |     119.92706 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00062 |      -0.01242 |       0.00391 |      -0.99527 |      -0.22239 |     116.18889 |     117.01652 |      -1.71002 |      -0.10988 |     116.29223 |       0.71506 |       0.33691 |   -2639.51367 |     990.17346 |  -23926.16406 |      48.04937 |       0.77821 |      23.76803 |   45259.46094 |       7.44875 | 
   3461.50293 |       0.35176 |       0.35176 |       0.00000 |      12.34404 |      12.34404 |       3.28331 |     101.04604 |      99.08793 |     104.19830 |     104.19024 |     116.28172 |     119.90926 |     119.90926 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00043 |      -0.01206 |       0.00410 |      -0.99657 |      -0.25759 |     116.20061 |     117.02822 |      -1.70900 |      -0.10013 |     116.29317 |       0.71276 |       0.33656 |   -2637.09937 |     990.21252 |  -23924.96875 |      48.04189 |       0.77592 |      23.76529 |   45268.29688 |       7.45020 | 
   3461.62915 |       0.40201 |       0.40201 |       0.00000 |      12.34406 |      12.34406 |       3.28333 |     101.08231 |      99.07310 |     104.18288 |     104.17486 |     116.32346 |     119.89152 |     119.89151 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00029 |      -0.01168 |       0.00424 |      -0.99742 |      -0.29171 |     116.21277 |     117.04037 |      -1.70764 |      -0.08973 |     116.29391 |       0.71055 |       0.33655 |   -2634.68555 |     990.25140 |  -23923.77539 |      48.03450 |       0.77372 |      23.76239 |   45277.13672 |       7.45166 | 
   3461.75781 |       0.45226 |       0.45226 |       0.00000 |      12.34407 |      12.34407 |       3.28334 |     101.09237 |      99.05827 |     104.16746 |     104.15952 |     116.33502 |     119.87377 |     119.87380 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00018 |      -0.01128 |       0.00433 |      -0.99792 |      -0.32470 |     116.22521 |     117.05280 |      -1.70607 |      -0.07883 |     116.29447 |       0.70847 |       0.33688 |   -2632.27197 |     990.29022 |  -23922.58008 |      48.02721 |       0.77164 |      23.75934 |   45285.97266 |       7.45311 | 
   3461.91479 |       0.50251 |       0.50251 |       0.00000 |      12.34408 |      12.34408 |       3.28336 |     101.08087 |      99.04353 |     104.15212 |     104.14420 |     116.32179 |     119.85612 |     119.85612 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00010 |      -0.01088 |       0.00436 |      -0.99817 |      -0.35653 |     116.23776 |     117.06533 |      -1.70443 |      -0.06759 |     116.29485 |       0.70655 |       0.33753 |   -2629.85889 |     990.32892 |  -23921.38672 |      48.02001 |       0.76971 |      23.75615 |   45294.80469 |       7.45457 | 
   3462.04907 |       0.55276 |       0.55276 |       0.00000 |      12.34410 |      12.34410 |       3.28337 |     101.05180 |      99.02882 |     104.13682 |     104.12895 |     116.28833 |     119.83852 |     119.83852 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00006 |      -0.01047 |       0.00433 |      -0.99826 |      -0.38717 |     116.25029 |     117.07784 |      -1.70279 |      -0.05618 |     116.29506 |       0.70478 |       0.33852 |   -2627.44604 |     990.36755 |  -23920.19336 |      48.01290 |       0.76791 |      23.75283 |   45303.63672 |       7.45602 | 
   3462.17944 |       0.60302 |       0.60302 |       0.00000 |      12.34411 |      12.34411 |       3.28338 |     101.00855 |      99.01415 |     104.12157 |     104.11374 |     116.23857 |     119.82096 |     119.82098 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00004 |      -0.01006 |       0.00425 |      -0.99827 |      -0.41663 |     116.26264 |     117.09019 |      -1.70123 |      -0.04476 |     116.29513 |       0.70315 |       0.33983 |   -2625.03369 |     990.40607 |  -23919.00000 |      48.00587 |       0.76626 |      23.74940 |   45312.46484 |       7.45747 | 
   3462.31030 |       0.65327 |       0.65327 |       0.00000 |      12.34412 |      12.34412 |       3.28340 |     100.95406 |      98.99953 |     104.10637 |     104.09857 |     116.17587 |     119.80347 |     119.80349 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00003 |      -0.00965 |       0.00412 |      -0.99824 |      -0.44492 |     116.27465 |     117.10218 |      -1.69978 |      -0.03351 |     116.29503 |       0.70165 |       0.34144 |   -2622.62158 |     990.44452 |  -23917.80664 |      47.99892 |       0.76472 |      23.74585 |   45321.29688 |       7.45893 | 
   3462.43896 |       0.70352 |       0.70352 |       0.00000 |      12.34414 |      12.34414 |       3.28341 |     100.89081 |      98.98499 |     104.09123 |     104.08346 |     116.10307 |     119.78606 |     119.78606 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00005 |      -0.00926 |       0.00394 |      -0.99825 |      -0.47207 |     116.28615 |     117.11366 |      -1.69846 |      -0.02255 |     116.29481 |       0.70025 |       0.34334 |   -2620.20972 |     990.48285 |  -23916.61328 |      47.99206 |       0.76328 |      23.74219 |   45330.12500 |       7.46038 | 
   3462.57153 |       0.75377 |       0.75377 |       0.00000 |      12.34415 |      12.34415 |       3.28343 |     100.82089 |      98.97047 |     104.07614 |     104.06840 |     116.02261 |     119.76868 |     119.76868 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00007 |      -0.00889 |       0.00371 |      -0.99831 |      -0.49813 |     116.29705 |     117.12455 |      -1.69729 |      -0.01207 |     116.29446 |       0.69893 |       0.34551 |   -2617.79834 |     990.52118 |  -23915.41992 |      47.98528 |       0.76191 |      23.73844 |   45338.95313 |       7.46183 | 
   3462.70313 |       0.80402 |       0.80402 |       0.00000 |      12.34417 |      12.34417 |       3.28344 |     100.74608 |      98.95600 |     104.06110 |     104.05338 |     115.93652 |     119.75137 |     119.75137 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00010 |      -0.00855 |       0.00344 |      -0.99846 |      -0.52315 |     116.30719 |     117.13467 |      -1.69627 |      -0.00214 |     116.29395 |       0.69766 |       0.34792 |   -2615.38745 |     990.55939 |  -23914.22852 |      47.97857 |       0.76059 |      23.73458 |   45347.77734 |       7.46328 | 
   3462.81885 |       0.85427 |       0.85427 |       0.00000 |      12.34418 |      12.34418 |       3.28345 |     100.66788 |      98.94160 |     104.04610 |     104.03843 |     115.84653 |     119.73413 |     119.73413 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00013 |      -0.00823 |       0.00313 |      -0.99871 |      -0.54722 |     116.31646 |     117.14393 |      -1.69537 |       0.00702 |     116.29333 |       0.69642 |       0.35056 |   -2612.97656 |     990.59760 |  -23913.03516 |      47.97194 |       0.75930 |      23.73063 |   45356.59766 |       7.46474 | 
   3462.93408 |       0.90452 |       0.90452 |       0.00000 |      12.34419 |      12.34419 |       3.28347 |     100.58752 |      98.92725 |     104.03118 |     104.02352 |     115.75405 |     119.71695 |     119.71695 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00017 |      -0.00794 |       0.00278 |      -0.99908 |      -0.57042 |     116.32477 |     117.15223 |      -1.69460 |       0.01539 |     116.29259 |       0.69519 |       0.35338 |   -2610.56616 |     990.63568 |  -23911.84375 |      47.96540 |       0.75801 |      23.72659 |   45365.42188 |       7.46619 | 
   3463.05225 |       0.95477 |       0.95477 |       0.00000 |      12.34421 |      12.34421 |       3.28348 |     100.50603 |      98.91294 |     104.01631 |     104.00868 |     115.66029 |     119.69984 |     119.69984 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00021 |      -0.00768 |       0.00240 |      -0.99955 |      -0.59285 |     116.33198 |     117.15942 |      -1.69393 |       0.02284 |     116.29169 |       0.69394 |       0.35637 |   -2608.15601 |     990.67371 |  -23910.65039 |      47.95893 |       0.75672 |      23.72244 |   45374.24609 |       7.46764 | 
   3463.17236 |       1.00503 |       1.00503 |       0.00000 |      12.34422 |      12.34422 |       3.28349 |     100.42429 |      98.89872 |     104.00152 |     103.99391 |     115.56621 |     119.68282 |     119.68281 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00025 |      -0.00747 |       0.00199 |      -1.00015 |      -0.61459 |     116.33804 |     117.16547 |      -1.69334 |       0.02928 |     116.29067 |       0.69268 |       0.35948 |   -2605.74634 |     990.71173 |  -23909.45898 |      47.95256 |       0.75540 |      23.71820 |   45383.06641 |       7.46909 | 
   3463.29150 |       1.05528 |       1.05528 |       0.00000 |      12.34424 |      12.34424 |       3.28351 |     100.34297 |      98.88454 |     103.98677 |     103.97920 |     115.47263 |     119.66585 |     119.66585 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00028 |      -0.00729 |       0.00156 |      -1.00087 |      -0.63578 |     116.34288 |     117.17030 |      -1.69283 |       0.03467 |     116.28951 |       0.69137 |       0.36269 |   -2603.33691 |     990.74963 |  -23908.26758 |      47.94627 |       0.75405 |      23.71385 |   45391.88281 |       7.47054 | 
   3463.55396 |       1.10553 |       1.10553 |       0.00000 |      12.34425 |      12.34425 |       3.28352 |     100.26265 |      98.87041 |     103.97208 |     103.96455 |     115.38020 |     119.64894 |     119.64895 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00032 |      -0.00715 |       0.00111 |      -1.00170 |      -0.65653 |     116.34644 |     117.17384 |      -1.69236 |       0.03895 |     116.28820 |       0.69001 |       0.36595 |   -2600.92773 |     990.78748 |  -23907.07617 |      47.94007 |       0.75264 |      23.70939 |   45400.70313 |       7.47199 | 
   3463.68408 |       1.15578 |       1.15578 |       0.00000 |      12.34426 |      12.34426 |       3.28354 |     100.18378 |      98.85637 |     103.95748 |     103.94997 |     115.28944 |     119.63214 |     119.63213 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00035 |      -0.00706 |       0.00065 |      -1.00264 |      -0.67695 |     116.34870 |     117.17609 |      -1.69194 |       0.04206 |     116.28672 |       0.68858 |       0.36924 |   -2598.51904 |     990.82526 |  -23905.88477 |      47.93396 |       0.75118 |      23.70482 |   45409.51953 |       7.47345 | 
   3463.81543 |       1.20603 |       1.20603 |       0.00000 |      12.34428 |      12.34428 |       3.28355 |     100.10670 |      98.84239 |     103.94294 |     103.93546 |     115.20074 |     119.61540 |     119.61540 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00038 |      -0.00701 |       0.00018 |      -1.00368 |      -0.69717 |     116.34959 |     117.17696 |      -1.69154 |       0.04401 |     116.28510 |       0.68710 |       0.37253 |   -2596.11035 |     990.86292 |  -23904.69336 |      47.92796 |       0.74966 |      23.70013 |   45418.33594 |       7.47490 | 
   3463.94971 |       1.25628 |       1.25628 |       0.00000 |      12.34429 |      12.34429 |       3.28356 |     100.03171 |      98.82848 |     103.92847 |     103.92103 |     115.11444 |     119.59875 |     119.59875 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00041 |      -0.00700 |      -0.00029 |      -1.00482 |      -0.71732 |     116.34912 |     117.17648 |      -1.69115 |       0.04475 |     116.28328 |       0.68554 |       0.37577 |   -2593.70215 |     990.90051 |  -23903.50195 |      47.92207 |       0.74808 |      23.69530 |   45427.14844 |       7.47635 | 
   3464.09204 |       1.30653 |       1.30653 |       0.00000 |      12.34431 |      12.34431 |       3.28358 |      99.95899 |      98.81461 |     103.91405 |     103.90666 |     115.03075 |     119.58217 |     119.58218 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00042 |      -0.00704 |      -0.00076 |      -1.00604 |      -0.73752 |     116.34734 |     117.17468 |      -1.69075 |       0.04437 |     116.28127 |       0.68390 |       0.37894 |   -2591.29443 |     990.93805 |  -23902.31250 |      47.91628 |       0.74641 |      23.69034 |   45435.96094 |       7.47780 | 
   3464.23340 |       1.35678 |       1.35678 |       0.00000 |      12.34432 |      12.34432 |       3.28359 |      99.88869 |      98.80082 |     103.89973 |     103.89237 |     114.94985 |     119.56567 |     119.56568 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00041 |      -0.00712 |      -0.00122 |      -1.00725 |      -0.75788 |     116.34419 |     117.17152 |      -1.69023 |       0.04285 |     116.27908 |       0.68217 |       0.38201 |   -2588.88672 |     990.97552 |  -23901.12109 |      47.91061 |       0.74467 |      23.68522 |   45444.77344 |       7.47925 | 
   3464.38159 |       1.40704 |       1.40704 |       0.00000 |      12.34433 |      12.34433 |       3.28361 |      99.82088 |      98.78712 |     103.88548 |     103.87814 |     114.87183 |     119.54928 |     119.54927 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00036 |      -0.00723 |      -0.00167 |      -1.00836 |      -0.77854 |     116.33977 |     117.16708 |      -1.68954 |       0.04024 |     116.27667 |       0.68038 |       0.38494 |   -2586.47925 |     991.01288 |  -23899.93164 |      47.90507 |       0.74287 |      23.67994 |   45453.58203 |       7.48070 | 
   3464.51147 |       1.45729 |       1.45729 |       0.00000 |      12.34435 |      12.34435 |       3.28362 |      99.75565 |      98.77348 |     103.87128 |     103.86401 |     114.79676 |     119.53295 |     119.53296 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00030 |      -0.00738 |      -0.00210 |      -1.00932 |      -0.79958 |     116.33408 |     117.16138 |      -1.68865 |       0.03658 |     116.27403 |       0.67856 |       0.38772 |   -2584.07227 |     991.05011 |  -23898.74219 |      47.89965 |       0.74104 |      23.67450 |   45462.39453 |       7.48215 | 
   3464.64087 |       1.50754 |       1.50754 |       0.00000 |      12.34436 |      12.34436 |       3.28363 |      99.69298 |      98.75989 |     103.85717 |     103.84993 |     114.72463 |     119.51670 |     119.51671 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00023 |      -0.00757 |      -0.00251 |      -1.01011 |      -0.82112 |     116.32721 |     117.15450 |      -1.68757 |       0.03196 |     116.27115 |       0.67674 |       0.39031 |   -2581.66553 |     991.08728 |  -23897.55273 |      47.89436 |       0.73921 |      23.66887 |   45471.20313 |       7.48360 | 
   3464.77710 |       1.55779 |       1.55779 |       0.00000 |      12.34438 |      12.34438 |       3.28365 |      99.63287 |      98.74639 |     103.84313 |     103.83591 |     114.65546 |     119.50055 |     119.50054 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00015 |      -0.00779 |      -0.00290 |      -1.01069 |      -0.84324 |     116.31918 |     117.14646 |      -1.68631 |       0.02646 |     116.26801 |       0.67495 |       0.39269 |   -2579.25879 |     991.12439 |  -23896.36328 |      47.88921 |       0.73741 |      23.66304 |   45480.00781 |       7.48505 | 
   3464.91382 |       1.60804 |       1.60804 |       0.00000 |      12.34439 |      12.34439 |       3.28366 |      99.57532 |      98.73295 |     103.82915 |     103.82199 |     114.58923 |     119.48447 |     119.48447 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00008 |      -0.00804 |      -0.00326 |      -1.01108 |      -0.86605 |     116.31008 |     117.13734 |      -1.68490 |       0.02010 |     116.26461 |       0.67323 |       0.39486 |   -2576.85254 |     991.16138 |  -23895.17383 |      47.88420 |       0.73567 |      23.65700 |   45488.81250 |       7.48650 | 
   3465.05762 |       1.65829 |       1.65829 |       0.00000 |      12.34440 |      12.34440 |       3.28368 |      99.52024 |      98.71958 |     103.81525 |     103.80812 |     114.52585 |     119.46846 |     119.46846 |       0.00392 |      -0.00392 |      -0.00392 |      -0.00000 |      -0.00831 |      -0.00359 |      -1.01127 |      -0.88961 |     116.30003 |     117.12727 |      -1.68336 |       0.01306 |     116.26092 |       0.67159 |       0.39678 |   -2574.44653 |     991.19824 |  -23893.98633 |      47.87933 |       0.73402 |      23.65074 |   45497.61719 |       7.48794 | 
   3465.20654 |       1.70854 |       1.70854 |       0.00000 |      12.34442 |      12.34442 |       3.28369 |      99.46760 |      98.70625 |     103.80140 |     103.79430 |     114.46527 |     119.45252 |     119.45252 |       0.00392 |      -0.00392 |      -0.00392 |       0.00006 |      -0.00861 |      -0.00389 |      -1.01128 |      -0.91398 |     116.28906 |     117.11629 |      -1.68174 |       0.00540 |     116.25693 |       0.67006 |       0.39845 |   -2572.04077 |     991.23511 |  -23892.79883 |      47.87462 |       0.73246 |      23.64424 |   45506.42188 |       7.48939 | 
   3465.36719 |       1.75879 |       1.75879 |       0.00000 |      12.34443 |      12.34443 |       3.28370 |      99.41730 |      98.69299 |     103.78761 |     103.78055 |     114.40739 |     119.43666 |     119.43666 |       0.00392 |      -0.00392 |      -0.00392 |       0.00012 |      -0.00892 |      -0.00416 |      -1.01115 |      -0.93922 |     116.27731 |     117.10453 |      -1.68007 |      -0.00278 |     116.25264 |       0.66865 |       0.39986 |   -2569.63501 |     991.27185 |  -23891.60938 |      47.87006 |       0.73101 |      23.63750 |   45515.22656 |       7.49084 | 
   3465.49390 |       1.80905 |       1.80905 |       0.00000 |      12.34445 |      12.34445 |       3.28372 |      99.36927 |      98.67978 |     103.77388 |     103.76684 |     114.35212 |     119.42085 |     119.42085 |       0.00392 |      -0.00392 |      -0.00392 |       0.00017 |      -0.00925 |      -0.00439 |      -1.01088 |      -0.96539 |     116.26487 |     117.09208 |      -1.67838 |      -0.01134 |     116.24802 |       0.66736 |       0.40101 |   -2567.22974 |     991.30853 |  -23890.42188 |      47.86565 |       0.72967 |      23.63051 |   45524.02734 |       7.49229 | 
   3465.62378 |       1.85930 |       1.85930 |       0.00000 |      12.34446 |      12.34446 |       3.28373 |      99.32342 |      98.66663 |     103.76022 |     103.75320 |     114.29935 |     119.40513 |     119.40513 |       0.00392 |      -0.00392 |      -0.00392 |       0.00021 |      -0.00959 |      -0.00458 |      -1.01050 |      -0.99253 |     116.25182 |     117.07902 |      -1.67669 |      -0.02021 |     116.24308 |       0.66619 |       0.40188 |   -2564.82471 |     991.34515 |  -23889.23438 |      47.86141 |       0.72845 |      23.62325 |   45532.82422 |       7.49374 | 
   3465.75562 |       1.90955 |       1.90955 |       0.00000 |      12.34447 |      12.34447 |       3.28375 |      99.27966 |      98.65354 |     103.74660 |     103.73960 |     114.24900 |     119.38947 |     119.38944 |       0.00392 |      -0.00392 |      -0.00392 |       0.00024 |      -0.00992 |      -0.00475 |      -1.01005 |      -1.02062 |     116.23828 |     117.06546 |      -1.67504 |      -0.02925 |     116.23778 |       0.66514 |       0.40250 |   -2562.41968 |     991.38171 |  -23888.04883 |      47.85733 |       0.72734 |      23.61572 |   45541.62500 |       7.49519 | 
   3465.89233 |       1.95980 |       1.95980 |       0.00000 |      12.34449 |      12.34449 |       3.28376 |      99.23791 |      98.64046 |     103.73302 |     103.72604 |     114.20095 |     119.37383 |     119.37383 |       0.00392 |      -0.00392 |      -0.00392 |       0.00026 |      -0.01026 |      -0.00488 |      -1.00955 |      -1.04968 |     116.22433 |     117.05150 |      -1.67343 |      -0.03838 |     116.23215 |       0.66421 |       0.40286 |   -2560.01489 |     991.41821 |  -23886.86133 |      47.85341 |       0.72634 |      23.60791 |   45550.42188 |       7.49663 | 
   3466.02954 |       2.01005 |       2.01005 |       0.00000 |      12.34450 |      12.34450 |       3.28377 |      99.19804 |      98.62744 |     103.71948 |     103.71255 |     114.15508 |     119.35825 |     119.35828 |       0.00392 |      -0.00392 |      -0.00392 |       0.00027 |      -0.01060 |      -0.00497 |      -1.00901 |      -1.07971 |     116.21011 |     117.03725 |      -1.67190 |      -0.04748 |     116.22615 |       0.66338 |       0.40296 |   -2557.61035 |     991.45465 |  -23885.67578 |      47.84967 |       0.72543 |      23.59980 |   45559.21875 |       7.49808 | 
   3466.16895 |       2.06030 |       2.06030 |       0.00000 |      12.34452 |      12.34452 |       3.28379 |      99.15999 |      98.61449 |     103.70602 |     103.69909 |     114.11128 |     119.34276 |     119.34277 |       0.00392 |      -0.00392 |      -0.00392 |       0.00028 |      -0.01093 |      -0.00503 |      -1.00847 |      -1.11070 |     116.19565 |     117.02278 |      -1.67044 |      -0.05643 |     116.21979 |       0.66266 |       0.40283 |   -2555.20605 |     991.49109 |  -23884.49023 |      47.84609 |       0.72462 |      23.59141 |   45568.01953 |       7.49953 | 
   3466.31567 |       2.11055 |       2.11055 |       0.00000 |      12.34453 |      12.34453 |       3.28380 |      99.12364 |      98.60157 |     103.69260 |     103.68568 |     114.06945 |     119.32732 |     119.32732 |       0.00392 |      -0.00392 |      -0.00392 |       0.00028 |      -0.01126 |      -0.00506 |      -1.00792 |      -1.14263 |     116.18110 |     117.00822 |      -1.66906 |      -0.06515 |     116.21304 |       0.66201 |       0.40246 |   -2552.80176 |     991.52747 |  -23883.30469 |      47.84269 |       0.72388 |      23.58271 |   45576.80859 |       7.50098 | 
   3466.43433 |       2.16080 |       2.16080 |       0.00000 |      12.34454 |      12.34454 |       3.28382 |      99.08891 |      98.58871 |     103.67922 |     103.67231 |     114.02949 |     119.31192 |     119.31192 |       0.00392 |      -0.00392 |      -0.00392 |       0.00028 |      -0.01157 |      -0.00506 |      -1.00739 |      -1.17547 |     116.16653 |     116.99364 |      -1.66775 |      -0.07354 |     116.20592 |       0.66142 |       0.40187 |   -2550.39771 |     991.56384 |  -23882.12109 |      47.83947 |       0.72320 |      23.57370 |   45585.60156 |       7.50242 | 
   3466.55811 |       2.21106 |       2.21106 |       0.00000 |      12.34456 |      12.34456 |       3.28383 |      99.05571 |      98.57588 |     103.66589 |     103.65899 |     113.99128 |     119.29658 |     119.29658 |       0.00392 |      -0.00392 |      -0.00392 |       0.00027 |      -0.01187 |      -0.00504 |      -1.00689 |      -1.20917 |     116.15202 |     116.97911 |      -1.66653 |      -0.08152 |     116.19843 |       0.66090 |       0.40109 |   -2547.99390 |     991.60016 |  -23880.93555 |      47.83641 |       0.72257 |      23.56439 |   45594.39453 |       7.50387 | 
   3466.67969 |       2.26131 |       2.26131 |       0.00000 |      12.34457 |      12.34457 |       3.28384 |      99.02394 |      98.56310 |     103.65260 |     103.64571 |     113.95472 |     119.28130 |     119.28128 |       0.00392 |      -0.00392 |      -0.00392 |       0.00026 |      -0.01214 |      -0.00498 |      -1.00642 |      -1.24368 |     116.13763 |     116.96471 |      -1.66539 |      -0.08899 |     116.19054 |       0.66041 |       0.40013 |   -2545.59009 |     991.63641 |  -23879.75195 |      47.83354 |       0.72198 |      23.55477 |   45603.18359 |       7.50532 | 
   3466.80200 |       2.31156 |       2.31156 |       0.00000 |      12.34459 |      12.34459 |       3.28386 |      98.99354 |      98.55035 |     103.63937 |     103.63249 |     113.91973 |     119.26605 |     119.26605 |       0.00392 |      -0.00392 |      -0.00392 |       0.00025 |      -0.01240 |      -0.00491 |      -1.00599 |      -1.27896 |     116.12347 |     116.95053 |      -1.66432 |      -0.09587 |     116.18227 |       0.65996 |       0.39900 |   -2543.18652 |     991.67273 |  -23878.56836 |      47.83085 |       0.72142 |      23.54484 |   45611.97656 |       7.50677 | 
   3466.93359 |       2.36181 |       2.36181 |       0.00000 |      12.34460 |      12.34460 |       3.28387 |      98.96440 |      98.53767 |     103.62617 |     103.61932 |     113.88620 |     119.25088 |     119.25088 |       0.00392 |      -0.00392 |      -0.00392 |       0.00023 |      -0.01263 |      -0.00481 |      -1.00560 |      -1.31492 |     116.10957 |     116.93661 |      -1.66331 |      -0.10215 |     116.17361 |       0.65952 |       0.39774 |   -2540.78296 |     991.70892 |  -23877.38672 |      47.82833 |       0.72087 |      23.53459 |   45620.76563 |       7.50821 | 
   3467.05591 |       2.41206 |       2.41206 |       0.00000 |      12.34461 |      12.34461 |       3.28389 |      98.93645 |      98.52501 |     103.61301 |     103.60616 |     113.85403 |     119.23573 |     119.23573 |       0.00392 |      -0.00392 |      -0.00392 |       0.00022 |      -0.01284 |      -0.00469 |      -1.00526 |      -1.35150 |     116.09597 |     116.92301 |      -1.66237 |      -0.10775 |     116.16457 |       0.65910 |       0.39636 |   -2538.37964 |     991.74512 |  -23876.20508 |      47.82599 |       0.72034 |      23.52404 |   45629.55078 |       7.50966 | 
   3467.18042 |       2.46231 |       2.46231 |       0.00000 |      12.34463 |      12.34463 |       3.28390 |      98.90961 |      98.51239 |     103.59991 |     103.59306 |     113.82316 |     119.22065 |     119.22065 |       0.00392 |      -0.00392 |      -0.00392 |       0.00020 |      -0.01302 |      -0.00457 |      -1.00496 |      -1.38863 |     116.08275 |     116.90977 |      -1.66149 |      -0.11260 |     116.15514 |       0.65867 |       0.39488 |   -2535.97656 |     991.78131 |  -23875.02344 |      47.82383 |       0.71980 |      23.51318 |   45638.33594 |       7.51110 | 
